1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
111136,41405,2015,2013,1427,2574,278,424,22,272,57,16,33,24,4,0
111182,41279,2057,2015,1422,2638,265,408,20,301,44,16,30,20,3,0
111165,41318,2077,2027,1424,2587,264,383,16,291,67,15,28,33,5,0
111159,41348,2033,2048,1401,2583,304,386,25,282,63,15,26,26,1,0
111171,41313,2038,2006,1446,2605,269,425,20,284,56,7,27,31,1,1
111126,41441,2028,1993,1398,2562,281,416,20,306,56,14,31,24,4,0
111110,41471,1999,1986,1447,2549,264,446,24,265,63,11,27,30,7,1
111175,41297,2031,2024,1429,2635,282,413,22,280,44,11,28,25,4,0
111148,41376,2040,2016,1422,2568,275,413,16,280,66,21,28,29,2,0
111140,41398,2030,2034,1359,2599,319,380,19,310,45,14,27,18,8,0
111192,41268,2038,2068,1392,2607,326,390,15,293,56,12,28,12,3,0
111166,41319,2030,2035,1426,2614,272,416,27,278,53,23,25,10,6,0
111218,41187,2078,2057,1447,2610,270,398,20,290,71,13,25,15,0,1
111206,41208,2060,2077,1416,2647,295,377,20,277,51,18,29,15,4,0
111182,41267,2044,2047,1449,2627,270,402,23,262,51,12,38,22,4,0
111129,41427,2030,1968,1417,2590,259,428,23,302,52,16,19,36,4,0
111163,41326,2033,2028,1467,2574,259,427,24,258,71,13,29,24,3,1
111125,41426,2025,1998,1416,2591,262,413,29,288,49,17,31,24,6,0
111178,41292,2042,2015,1445,2611,267,428,18,284,58,13,20,22,7,0
111209,41198,2073,2055,1448,2640,262,387,25,277,56,14,34,22,0,0
111235,41135,2104,2080,1418,2641,289,364,11,299,67,16,16,19,6,0
111249,41098,2076,2103,1419,2676,307,367,19,281,53,16,22,12,2,0
111180,41281,2039,2060,1439,2596,288,399,24,267,66,10,26,18,7,0
111099,41510,1975,1985,1453,2524,271,463,23,246,67,16,33,32,3,0
111191,41257,2070,2016,1408,2650,267,399,19,313,45,21,20,21,3,0
111161,41331,2041,2043,1431,2584,284,402,15,263,66,18,27,28,6,0
111204,41214,2065,2093,1424,2612,302,369,16,264,67,16,30,20,4,0
111234,41133,2077,2099,1421,2660,305,364,15,276,54,13,29,16,4,0
111151,41350,2051,2021,1426,2598,264,406,16,285,54,16,33,19,9,1
111138,41387,2043,2015,1425,2585,261,405,21,276,60,22,27,28,7,0
111157,41352,2030,2047,1397,2586,310,392,19,286,57,12,31,20,3,1
111180,41279,2055,2032,1414,2642,277,393,20,289,46,19,25,25,4,0
111208,41193,2098,2063,1436,2631,259,378,13,288,61,19,31,13,9,0
111157,41351,2019,2036,1424,2585,293,419,18,268,60,18,27,20,5,0
111111,41468,2015,2027,1396,2551,295,398,20,270,60,21,36,27,5,0
111196,41237,2073,2040,1439,2618,263,403,15,287,63,19,22,18,7,0
111109,41466,2008,2021,1411,2562,292,403,22,264,56,12,35,31,7,1
111148,41381,2032,2019,1377,2602,301,397,20,308,46,18,28,20,3,0
111130,41415,2043,1998,1411,2581,260,412,18,293,54,23,32,24,6,0
111139,41410,2025,1997,1436,2539,272,437,18,283,75,15,22,29,3,0
111147,41372,2040,1984,1436,2601,250,428,22,298,47,10,36,24,5,0
111085,41544,1995,1992,1380,2548,297,410,26,290,52,15,29,30,7,0
111180,41279,2081,2059,1384,2618,295,354,16,303,56,18,28,24,5,0
111168,41322,2027,2035,1417,2606,300,409,17,279,53,11,27,24,5,0
111177,41297,2032,2056,1420,2599,305,399,18,270,60,13,29,23,1,1
111220,41182,2110,2055,1408,2623,272,367,17,320,69,20,17,18,2,0
111157,41354,2065,2006,1413,2573,266,401,18,312,64,13,30,25,3,0
111206,41212,2064,2082,1424,2617,294,376,23,280,65,13,26,13,5,0
111142,41377,2029,2027,1432,2585,276,409,19,263,58,16,33,28,5,1
111202,41235,2069,2059,1406,2613,293,384,17,298,62,20,26,16,0,0
111209,41216,2031,2032,1463,2634,280,440,16,268,54,10,24,21,2,0
111153,41362,2012,2006,1454,2584,266,447,22,266,59,15,28,22,4,0
111214,41178,2085,2083,1422,2649,285,363,16,279,56,17,28,18,7,0
111111,41469,2004,1987,1422,2574,273,428,23,273,49,14,35,34,4,0
111203,41225,2065,2046,1431,2627,277,402,14,284,58,20,26,20,2,0
111174,41308,2080,2021,1391,2599,278,380,19,330,59,12,24,20,5,0
111154,41361,2040,2007,1397,2605,283,411,19,308,53,19,14,21,8,0
111170,41307,2047,2044,1410,2617,285,389,23,284,54,19,25,21,5,0
111128,41440,2001,1986,1406,2580,288,441,19,291,49,18,25,25,3,0
111225,41158,2083,2119,1420,2614,312,352,12,263,75,18,26,19,4,0
111191,41256,2081,2043,1413,2611,279,373,20,305,61,10,29,26,2,0
111120,41452,2005,1974,1419,2585,262,444,28,296,45,16,30,19,5,0
111172,41316,2032,2074,1398,2577,326,385,14,272,66,15,30,20,3,0
111130,41425,2020,1997,1410,2577,276,425,21,290,55,20,25,24,5,0
111167,41313,2055,2002,1410,2653,261,403,20,303,33,19,33,25,3,0
111132,41418,2001,2037,1415,2562,298,416,24,259,62,21,31,21,3,0
111242,41121,2090,2102,1399,2655,318,350,14,298,58,11,23,16,3,0
111145,41386,2020,2013,1424,2574,283,427,18,280,59,15,29,22,5,0
111195,41242,2060,2047,1421,2638,283,386,22,286,53,15,24,26,2,0
111146,41376,2033,2030,1404,2588,295,394,19,284,54,12,33,27,5,0
111218,41177,2078,2064,1429,2652,279,376,22,289,53,12,29,20,2,0
111212,41193,2064,2077,1436,2635,286,378,24,272,58,12,33,19,1,0
111139,41386,2051,2044,1393,2577,282,362,37,300,62,11,31,20,4,1
111120,41463,1985,1941,1439,2589,261,474,26,291,42,9,25,34,1,0
111159,41348,2038,2044,1409,2571,297,397,19,283,67,16,27,21,4,0
111313,40903,2157,2137,1447,2732,273,327,11,287,54,15,29,11,4,0
111243,41109,2104,2077,1427,2668,279,363,17,298,56,13,24,19,3,0
111176,41301,2023,2050,1427,2601,300,415,17,268,56,14,32,16,4,0
111175,41320,2044,2022,1400,2587,296,411,17,312,60,14,24,17,1,0
111216,41172,2110,2066,1410,2659,274,353,12,299,54,20,25,25,4,1
111105,41489,2023,1994,1408,2540,267,406,32,290,66,17,29,32,2,0
111183,41279,2036,2019,1411,2659,288,407,23,297,37,12,20,25,4,0
111130,41418,2012,1973,1460,2580,244,453,26,273,55,12,29,30,5,0
111154,41361,2008,2014,1413,2619,288,426,26,287,39,14,33,15,3,0
111118,41451,2020,1990,1413,2576,272,415,24,287,51,13,33,33,4,0
111165,41323,2044,2055,1408,2596,291,389,18,272,59,25,33,20,2,0
111164,41334,2034,1998,1439,2604,266,430,21,290,53,10,27,27,3,0
111206,41210,2076,2030,1447,2641,254,404,20,297,51,10,33,17,4,0
111181,41291,2069,2032,1410,2594,277,389,21,307,64,16,27,22,0,0
111177,41306,2043,2029,1413,2597,287,414,17,300,55,15,33,12,2,0
111127,41429,2026,2046,1384,2552,311,382,20,281,66,17,28,24,7,0
111151,41362,2051,2026,1390,2597,295,384,15,298,56,16,22,31,5,1
111157,41341,2042,2016,1397,2637,283,399,17,296,37,19,30,24,4,1
111142,41389,2016,1993,1463,2569,248,456,21,266,61,18,34,20,4,0
111210,41209,2085,2051,1424,2613,279,387,14,305,64,11,28,16,4,0
111208,41210,2080,2073,1412,2619,297,368,13,292,59,11,37,19,2,0
111164,41335,2052,2025,1417,2580,270,403,25,301,62,16,34,15,1,0
111129,41427,1989,1995,1453,2566,269,459,25,262,57,12,31,20,6,0
111147,41358,2047,2026,1427,2599,265,392,26,279,56,13,31,27,6,1
111175,41312,2049,2035,1403,2590,298,396,17,301,60,12,29,22,1,0
111136,41394,2011,2031,1425,2590,281,416,25,259,57,22,23,21,9,0
111118,41447,2017,2008,1430,2549,274,419,24,273,67,11,26,28,8,1
111168,41332,2027,2019,1433,2578,279,434,21,287,65,16,23,15,3,0
111152,41368,1992,1997,1453,2601,284,459,16,258,50,10,24,31,5,0
111148,41373,2068,2031,1405,2551,272,386,15,296,71,22,38,22,2,0
111196,41248,2066,2078,1395,2603,312,365,17,293,64,14,29,18,2,0
111231,41146,2075,2052,1448,2664,274,397,16,284,50,10,29,23,1,0
111176,41306,2023,2019,1441,2604,283,435,18,277,56,12,25,22,3,0
111151,41361,2073,2042,1356,2600,293,353,21,318,55,27,25,21,4,0
111183,41266,2079,2072,1403,2612,286,350,24,287,61,17,34,24,2,0
111204,41224,2080,2040,1403,2643,285,385,10,306,50,20,25,23,2,0
111209,41205,2075,2068,1407,2641,296,371,16,297,51,12,32,16,4,0
111209,41197,2063,2084,1437,2630,295,380,13,260,59,13,34,21,5,0
111274,41035,2074,2076,1461,2703,284,403,19,280,49,9,17,15,1,0
111217,41170,2127,2085,1387,2647,271,331,20,318,60,27,25,9,6,0
111193,41252,2052,2030,1429,2635,274,413,18,293,48,15,29,15,4,0
111191,41260,2067,2037,1428,2605,273,400,16,295,59,14,36,18,1,0
111116,41461,2014,1991,1413,2558,279,426,21,290,58,12,27,27,6,1
111194,41255,2058,2044,1408,2619,292,396,19,310,53,9,28,9,6,0
111160,41345,2028,2012,1434,2589,269,435,21,285,60,19,22,15,6,0
111097,41522,2002,1949,1394,2566,270,452,16,310,41,20,33,23,5,0
111227,41150,2095,2091,1407,2653,297,352,15,295,56,14,27,15,6,0
111224,41153,2108,2083,1424,2643,279,349,14,289,59,12,37,23,3,0
111219,41173,2045,2079,1462,2642,290,404,16,247,55,10,36,19,3,0
111176,41310,2022,2010,1447,2598,269,452,18,282,54,17,33,11,1,0
111215,41194,2054,2099,1368,2666,338,352,22,298,45,16,17,11,5,0
111122,41450,2007,1986,1418,2570,269,433,30,289,54,17,29,25,1,0
111248,41088,2083,2063,1480,2683,258,400,16,266,49,7,34,22,3,0
111276,41017,2145,2102,1433,2673,271,343,12,307,66,14,24,13,4,0
111170,41314,2002,2026,1465,2607,282,443,21,239,60,16,19,34,2,0
111176,41309,2065,1999,1423,2592,257,418,21,320,62,15,23,18,2,0
111143,41384,2036,1992,1445,2576,251,430,23,286,60,12,31,26,5,0
111219,41169,2071,2032,1480,2658,242,415,22,270,54,12,27,27,2,0
111191,41257,2054,2052,1419,2616,287,399,18,288,59,18,23,13,6,0
111157,41349,2038,2027,1419,2584,287,410,14,289,54,8,40,17,7,0
111145,41385,2023,2024,1413,2573,292,415,18,280,62,17,24,23,6,0
111166,41325,2040,2026,1429,2594,280,410,19,281,60,13,27,26,4,0
111207,41199,2069,2057,1437,2658,273,386,18,275,47,15,33,22,4,0
111147,41367,2039,2045,1413,2575,288,393,19,278,60,14,38,17,6,1
111144,41370,2015,2027,1429,2614,273,411,30,264,45,17,35,21,5,0
111136,41407,2022,2029,1420,2549,287,417,18,275,67,16,33,17,7,0
111135,41402,2010,1970,1442,2619,252,453,21,280,37,16,31,27,4,1
111237,41136,2092,2080,1414,2647,291,374,13,296,62,23,20,14,1,0
111137,41404,2031,2010,1409,2575,275,409,27,298,57,14,30,19,5,0
111224,41161,2070,2076,1445,2642,285,393,11,264,61,19,25,20,4,0
111152,41367,2031,1958,1463,2592,239,463,19,297,55,7,22,28,7,0
111160,41332,2062,1990,1452,2603,232,416,25,292,55,13,36,31,1,0
111140,41389,2041,2006,1420,2584,273,404,19,288,56,10,31,33,6,0
111187,41259,2025,2064,1435,2636,295,408,19,254,47,17,34,15,5,0
111153,41361,2042,2020,1407,2591,282,404,17,287,59,23,23,28,3,0
111088,41538,2003,1965,1405,2546,271,431,22,287,54,18,31,38,3,0
111104,41496,2018,1981,1404,2545,273,424,19,297,54,14,41,26,4,0
111192,41253,2087,2058,1397,2609,287,357,22,313,60,10,34,19,2,0
111190,41239,2071,2060,1445,2627,263,378,23,266,58,15,36,25,4,0
111231,41149,2071,2070,1446,2642,281,396,18,277,63,16,21,17,2,0
111195,41234,2074,2080,1400,2636,292,350,27,286,56,19,28,21,2,0
111110,41475,2000,1995,1400,2577,291,422,21,282,46,15,32,29,4,1
111196,41248,2035,2034,1433,2638,289,417,21,282,52,12,16,23,4,0
111158,41343,2040,2009,1429,2604,265,420,19,291,48,13,38,18,5,0
111150,41363,2064,2024,1427,2553,260,403,15,290,73,19,33,19,7,0
111227,41152,2085,2098,1428,2633,291,361,20,280,62,12,37,12,2,0
111134,41403,2022,2013,1421,2587,279,410,24,278,54,11,28,28,8,0
111198,41233,2092,2025,1469,2589,232,400,27,294,79,10,24,26,2,0
111202,41224,2053,2067,1436,2621,290,393,19,269,61,14,28,20,3,0
111113,41473,2017,1981,1390,2573,274,425,24,314,44,16,36,14,6,0
111096,41517,1999,1990,1400,2542,275,429,30,292,57,20,31,16,6,0
111183,41269,2087,2017,1424,2623,250,394,17,309,57,19,23,22,5,1
111194,41248,2076,2046,1422,2608,277,386,17,297,64,14,26,21,4,0
111261,41060,2098,2095,1432,2687,294,365,14,290,52,9,24,15,3,1
111253,41080,2092,2069,1470,2673,263,388,20,278,57,6,27,22,2,0
111192,41266,2025,2051,1417,2617,315,413,15,281,53,9,25,17,4,0
111167,41331,2061,2016,1406,2585,273,403,18,309,63,21,25,21,1,0
111172,41311,2051,2004,1439,2602,259,419,23,298,58,10,26,25,3,0
111131,41405,2064,2020,1395,2579,264,377,20,299,54,21,43,23,5,0
111184,41270,2052,2049,1441,2605,270,404,21,272,61,18,34,16,3,0
111179,41285,2054,2054,1405,2618,293,379,22,289,54,15,29,20,4,0
111168,41312,2077,2010,1417,2611,265,387,14,302,56,13,27,38,2,1
111071,41578,1982,1958,1397,2562,267,440,29,286,40,22,35,28,5,0
111178,41293,2049,2015,1432,2619,269,414,19,290,52,14,28,26,2,0
111208,41217,2037,2055,1446,2624,294,422,13,267,57,13,28,16,3,0
111198,41229,2068,2028,1470,2616,251,416,17,279,62,6,30,23,7,0
111178,41290,2051,2029,1417,2624,281,407,12,291,46,16,35,18,5,0
111224,41178,2075,2068,1394,2649,305,374,18,309,54,18,19,15,0,0
111178,41289,2058,2073,1385,2609,314,356,21,291,58,13,28,23,4,0
111141,41392,2020,2038,1400,2582,293,400,26,272,61,28,22,23,2,0
111162,41348,2050,1988,1399,2605,278,422,12,323,51,16,17,23,6,0
111182,41278,2056,2061,1415,2601,289,385,21,283,64,18,26,16,5,0
111205,41202,2079,2069,1410,2667,280,362,21,286,43,20,34,19,3,0
111142,41394,2031,2006,1430,2560,267,432,15,281,63,21,35,20,3,0
111191,41255,2045,2075,1427,2599,302,393,17,267,68,15,23,16,7,0
111137,41400,2051,2021,1397,2565,278,395,17,302,61,18,33,17,8,0
111179,41281,2054,2033,1419,2634,275,403,15,288,46,19,30,17,7,0
111183,41286,2025,2054,1413,2614,312,407,15,271,54,17,26,21,2,0
111185,41272,2059,2017,1431,2627,272,410,12,289,53,15,23,31,4,0
111243,41095,2085,2119,1428,2684,292,346,28,269,53,16,26,11,5,0
111184,41270,2022,2040,1461,2621,275,429,24,256,55,12,28,19,3,1
111210,41202,2062,2074,1415,2642,298,376,23,289,54,11,25,14,5,0
111200,41227,2084,2093,1369,2634,314,333,21,302,57,21,24,18,3,0
111176,41291,2044,2013,1436,2636,274,416,13,281,44,10,29,31,6,0
111122,41445,1998,2003,1417,2571,290,435,18,274,52,14,30,23,8,0
111212,41182,2104,2070,1419,2648,262,356,23,297,58,21,27,16,5,0
111127,41431,2019,2012,1413,2563,288,412,17,273,58,16,36,33,2,0
111146,41359,2040,2024,1422,2614,262,406,22,277,49,23,28,17,11,0
111180,41279,2045,2033,1451,2613,268,414,19,269,57,12,31,24,5,0
111144,41382,2024,2021,1397,2608,295,398,23,289,44,13,32,26,4,0
111246,41105,2095,2066,1431,2679,278,380,14,294,53,18,18,21,2,0
111134,41407,2001,2025,1451,2555,279,438,20,251,61,11,44,18,4,1
111106,41498,1982,1965,1413,2568,279,456,27,295,45,11,29,22,3,1
111085,41533,2005,1967,1436,2538,243,445,26,276,57,18,39,25,6,1
111216,41178,2080,2063,1455,2633,261,388,22,275,63,14,30,19,3,0
111169,41320,2041,2018,1418,2608,279,416,18,296,51,15,30,18,2,1
111170,41316,2050,2002,1418,2621,275,411,17,305,48,9,24,29,5,0
111191,41240,2075,2086,1380,2650,299,342,26,293,50,24,24,15,4,1
111139,41392,2061,2029,1399,2563,274,375,23,295,66,19,35,28,2,0
111090,41525,1989,1957,1448,2551,247,461,24,265,50,15,42,32,4,0
111126,41451,1994,1983,1424,2551,287,455,18,285,59,12,27,25,3,0
111192,41258,2057,2063,1394,2619,312,378,14,293,58,16,20,21,5,0
111137,41397,2020,1996,1465,2566,247,442,25,263,63,13,35,27,4,0
111132,41423,2013,2025,1394,2562,306,411,20,290,61,14,22,18,9,0
111152,41367,2028,2018,1407,2596,291,408,20,287,53,16,27,28,2,0
111182,41271,2070,2035,1411,2638,273,379,22,300,48,14,28,24,5,0
111181,41281,2022,2081,1397,2632,326,374,27,267,49,13,26,21,3,0
111123,41442,2029,2000,1403,2561,278,410,23,299,60,14,26,25,7,0
111240,41121,2105,2102,1406,2645,296,347,18,300,65,18,23,11,3,0
111224,41153,2097,2087,1439,2633,270,369,16,275,68,22,27,15,5,0
111169,41298,2058,2038,1411,2640,277,381,20,287,44,15,29,24,9,0
111173,41306,2016,2028,1425,2637,287,415,31,278,44,13,23,22,2,0
111159,41355,2015,1983,1428,2616,269,457,16,297,39,17,32,14,3,0
111194,41255,2058,2060,1410,2603,293,388,24,297,67,17,18,12,4,0
111177,41290,2024,2049,1434,2622,293,403,26,261,54,12,25,27,3,0
111156,41353,2023,2012,1432,2599,278,426,19,277,51,13,33,25,3,0
111176,41290,2047,2028,1435,2625,269,405,22,278,51,15,30,26,3,0
111173,41305,2054,2038,1400,2614,291,392,14,297,50,17,32,18,5,0
111184,41269,2050,2046,1415,2637,293,389,16,280,48,14,27,27,5,0
111153,41357,2012,2012,1423,2623,281,421,29,279,44,14,24,25,2,1
111165,41324,2037,2012,1427,2623,266,424,17,285,42,20,38,17,3,0
111200,41232,2071,2044,1451,2598,264,409,14,284,67,13,34,15,4,0
111187,41266,2042,2037,1417,2644,296,401,14,281,44,13,26,28,4,0
111216,41171,2086,2080,1426,2657,285,364,12,278,48,12,40,19,6,0
111139,41381,2029,1999,1438,2615,253,424,20,265,47,24,28,32,6,0
111104,41501,1986,1973,1410,2564,285,447,21,283,48,15,29,30,4,0
111172,41291,2050,2010,1454,2638,246,419,21,274,47,16,28,27,7,0
111148,41369,2030,2031,1424,2578,279,403,29,280,63,12,27,21,6,0
111181,41278,2052,2066,1414,2607,289,386,21,279,59,20,32,11,5,0
111130,41432,2015,1996,1411,2563,282,427,23,295,57,13,30,23,3,0
111169,41325,2041,2035,1401,2594,298,402,17,297,58,16,25,18,4,0
111147,41350,2042,2059,1411,2614,281,367,29,258,54,23,30,29,6,0
111177,41282,2069,2024,1435,2625,255,395,19,284,53,18,32,29,3,0
111206,41194,2107,2077,1407,2645,279,348,10,292,57,20,27,21,10,0
111194,41230,2082,2062,1449,2611,261,377,20,268,70,16,27,27,6,0
111116,41461,2017,1998,1412,2551,277,421,23,288,62,15,27,25,7,0
111153,41374,2013,2009,1423,2573,289,437,22,294,60,9,23,15,6,0
111155,41354,2038,2004,1409,2620,277,408,19,293,43,17,31,31,1,0
111111,41482,1960,1994,1433,2560,290,460,32,263,52,10,29,19,5,0
111198,41236,2074,2050,1406,2634,293,374,15,302,51,9,30,24,4,0
111182,41273,2040,2036,1426,2646,287,408,11,271,40,16,34,25,5,0
111074,41572,1962,1968,1412,2555,284,454,23,263,44,18,32,32,7,0
111244,41107,2109,2071,1432,2664,271,368,16,303,56,12,28,16,3,0
111197,41241,2081,2060,1375,2637,301,366,12,318,47,20,31,10,3,1
111101,41501,1977,1994,1421,2559,278,445,30,262,54,23,28,23,4,0
111208,41218,2057,1989,1455,2659,246,446,17,305,43,14,21,20,2,0
111139,41399,2041,2029,1390,2570,292,391,17,294,57,19,38,21,3,0
111132,41417,2000,2041,1407,2566,309,411,22,265,59,15,30,19,7,0
111097,41505,2008,2014,1370,2567,303,397,18,285,46,22,36,24,8,0
111210,41200,2074,2041,1442,2644,265,400,16,284,56,18,23,24,3,0
111229,41146,2073,2103,1419,2653,305,363,18,272,58,17,25,15,4,0
111120,41443,2052,2005,1379,2570,271,390,21,317,54,21,32,16,9,0
111147,41381,2027,2047,1396,2561,320,389,16,282,68,8,22,28,8,0
111106,41490,2018,1999,1396,2542,278,416,21,285,64,28,27,27,3,0
111226,41148,2065,2102,1441,2654,292,375,18,252,55,19,36,15,2,0
111149,41363,2054,2017,1400,2604,270,397,17,297,51,25,29,21,6,0
111161,41342,2026,2024,1416,2601,290,414,22,288,53,12,26,20,5,0
111259,41065,2125,2092,1417,2676,281,350,13,306,61,19,16,15,5,0
111126,41431,2013,1992,1434,2570,273,436,15,272,54,12,35,31,6,0
111132,41420,2009,1987,1420,2589,281,439,16,283,50,15,22,30,7,0
111191,41262,2026,2039,1460,2605,284,430,19,261,61,8,29,23,2,0
111157,41335,2037,2054,1414,2602,292,386,23,270,58,16,26,22,7,1
111142,41388,2022,2005,1429,2585,269,432,20,283,52,16,35,17,4,1
111212,41203,2048,2075,1412,2640,312,394,15,283,55,16,18,11,5,1
111119,41438,1994,2007,1423,2603,289,417,26,257,45,11,25,39,6,1
111180,41283,2034,2056,1423,2618,296,399,20,268,54,16,29,20,4,0
111120,41446,2003,1998,1406,2593,285,424,22,281,42,16,33,25,6,0
111177,41289,2059,2045,1414,2615,275,392,18,284,54,25,34,17,2,0
111137,41405,2033,1998,1411,2577,275,419,19,300,56,14,27,23,5,1
111152,41364,2052,2005,1416,2585,260,413,19,300,57,22,33,20,2,0
111189,41245,2082,2072,1430,2607,267,360,29,279,69,16,30,21,4,0
111124,41441,2027,1988,1402,2572,276,419,21,307,53,12,27,23,8,0
111160,41348,2053,2048,1377,2580,302,382,15,303,59,24,34,13,2,0
111151,41353,2023,2013,1478,2576,245,442,27,258,65,10,32,18,9,0
111271,41032,2103,2121,1419,2695,310,344,14,281,57,15,15,19,4,0
111143,41379,2044,2068,1392,2563,303,363,22,270,67,21,38,25,2,0
111154,41357,2017,2017,1430,2600,273,432,24,273,55,24,23,18,2,1
111150,41358,2033,2068,1393,2590,313,370,20,270,55,14,38,22,6,0
111170,41306,2068,2065,1402,2586,289,366,20,288,66,18,33,18,5,0
111180,41281,2058,2068,1405,2605,302,372,16,284,56,11,39,18,5,0
111194,41262,2021,2048,1422,2620,315,422,11,277,49,9,31,16,3,0
111179,41263,2069,2096,1407,2622,299,345,16,260,54,17,44,22,7,0
111198,41234,2096,2038,1428,2609,255,386,16,304,66,20,28,19,3,0
111161,41337,2036,1989,1456,2600,253,442,17,285,53,8,31,26,6,0
111201,41246,2040,2056,1408,2616,310,409,12,288,55,19,28,12,0,0
111203,41216,2087,2059,1384,2663,291,360,14,309,43,22,26,18,5,0
111210,41210,2069,2037,1445,2618,270,412,16,294,64,12,22,18,2,1
111150,41364,2026,2014,1430,2598,273,418,23,279,50,12,36,23,4,0
111165,41305,2042,2014,1474,2621,239,421,28,265,50,6,38,24,8,0
111187,41263,2031,2035,1443,2641,279,416,23,270,45,11,31,22,3,0
111164,41333,2040,2056,1395,2585,305,383,24,291,63,15,25,16,5,0
111157,41342,2022,2063,1418,2587,303,400,16,256,57,18,39,16,6,0
111146,41368,2047,2008,1422,2598,260,411,19,288,56,21,23,24,9,0
111169,41309,2043,2031,1416,2631,277,397,23,284,43,17,36,22,2,0
111187,41266,2062,2033,1395,2651,286,387,17,304,42,21,24,22,3,0
111186,41269,2033,2028,1422,2653,286,414,21,284,42,16,19,22,5,0
111163,41322,2069,2050,1416,2581,270,378,20,287,63,18,43,16,4,0
111151,41356,2056,2054,1394,2579,293,367,22,287,66,18,26,24,7,0
111194,41243,2059,2058,1402,2647,302,373,18,291,46,11,27,24,5,0
111218,41178,2107,2089,1408,2618,281,345,21,298,70,21,30,16,0,0
111172,41312,2029,2040,1429,2592,294,419,14,270,63,17,22,21,6,0
111193,41257,2044,2036,1436,2616,285,414,18,284,57,10,26,21,3,0
111176,41290,2024,2039,1454,2618,275,424,20,251,53,17,33,23,3,0
111123,41454,2012,2012,1397,2539,297,418,22,296,63,13,33,17,4,0
111135,41411,2029,1988,1397,2602,283,413,18,307,41,10,32,29,5,0
111158,41325,2047,2013,1421,2652,262,399,21,281,37,19,27,30,8,0
111128,41437,1991,1985,1415,2592,285,446,23,284,42,15,31,24,2,0
111155,41347,2033,2034,1422,2600,277,407,21,267,57,26,28,24,1,1
111174,41301,2118,2037,1370,2589,274,341,15,337,68,21,25,27,3,0
111192,41252,2076,2054,1391,2630,291,367,21,312,53,15,25,16,5,0
