1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
7315683,551137,4019,19439,4533,9761,150,478,4,938,82,6,12,18,1,0
7320224,542816,8626,18845,4424,8955,281,1063,17,833,78,10,31,53,5,0
7318474,546277,6889,18813,4446,9027,229,1051,16,870,69,6,29,63,2,0
7318652,545753,7070,19036,4416,9156,260,856,10,866,92,20,21,50,3,0
7318401,546166,6743,19071,4462,9305,242,864,10,868,63,14,17,29,5,1
7317143,548532,5553,19175,4438,9436,189,687,7,969,78,11,20,22,1,0
7317364,548193,5757,19121,4452,9320,227,772,8,881,82,14,21,46,3,0
7317117,548600,5518,19147,4466,9423,178,726,4,939,76,14,21,31,1,0
7317385,548145,5700,19081,4507,9379,213,863,4,858,55,12,21,34,4,0
7318294,546465,6718,19013,4408,9192,255,854,5,884,71,12,33,54,3,0
7318952,545218,7309,18952,4448,9133,263,977,14,843,68,14,25,42,3,0
7318945,545224,7371,18929,4444,9122,222,945,10,870,76,17,28,55,3,0
7319176,544884,7572,18878,4398,9012,296,1019,15,839,66,13,35,56,2,0
7319644,543873,8026,18930,4376,9112,290,964,17,898,61,16,18,34,2,0
7318077,546784,6456,19103,4458,9302,227,804,9,882,84,17,16,41,1,0
7320029,543388,8487,18667,4391,8759,272,1200,15,856,82,16,38,58,2,1
7317125,548576,5499,19188,4458,9433,206,716,5,913,76,20,19,26,1,0
7318309,546428,6740,19007,4424,9179,231,863,8,903,82,11,29,42,5,0
7319233,544731,7689,18883,4364,9043,263,958,8,912,78,23,21,55,0,0
7317179,548413,5525,19205,4513,9501,189,706,4,883,73,10,13,47,0,0
7316749,549338,5174,19168,4424,9420,205,675,7,957,79,7,15,39,4,0
7318360,546295,6747,19047,4421,9232,249,851,11,902,74,13,27,31,1,0
7317447,547981,5762,19104,4535,9389,190,840,7,877,77,7,10,34,1,0
7318942,545250,7312,18928,4438,9130,261,978,12,857,65,12,24,51,1,0
7318069,546805,6448,19086,4427,9340,243,795,10,906,60,8,19,43,1,1
7318353,546311,6781,19038,4372,9251,257,805,9,935,68,15,19,47,0,0
7318891,545407,7328,18859,4364,9088,256,981,6,937,62,19,13,45,5,0
7318432,546383,6930,18786,4389,9000,218,1014,7,912,69,16,30,69,6,0
7316876,548966,5260,19260,4480,9543,178,618,11,937,74,4,23,30,1,0
7319537,544168,7896,18873,4423,9010,298,1060,16,820,61,12,40,46,1,0
7315504,551649,3866,19301,4553,9571,140,609,10,899,101,9,11,38,0,0
7316165,550384,4553,19238,4478,9568,164,627,4,949,69,11,16,34,1,0
7317930,547209,6343,18951,4432,9201,227,903,6,899,64,9,27,60,0,0
7317452,547960,5853,19149,4456,9366,197,738,4,934,89,15,21,27,0,0
7315813,551082,4225,19235,4496,9541,140,619,3,954,89,12,12,40,0,0
7319181,544884,7541,18846,4424,9019,280,1082,14,834,64,23,22,45,2,0
7318494,545909,6849,19158,4470,9325,236,782,6,879,90,15,21,27,0,0
7319239,544719,7639,18856,4443,9038,234,1044,10,875,79,19,21,42,3,0
7319192,544839,7642,18837,4414,9007,235,1014,13,879,82,20,22,64,1,0
7314414,553524,2770,19546,4578,9876,91,361,0,969,105,4,11,12,0,0
7316591,549807,4976,18956,4492,9306,159,910,8,922,59,12,19,43,1,0
7321684,540223,10181,18565,4281,8640,319,1257,24,918,63,19,42,43,2,0
7316471,549810,4874,19254,4466,9483,188,627,10,929,87,9,21,28,3,1
7317607,547819,6097,19008,4354,9214,225,788,11,973,80,18,17,47,3,0
7318357,546290,6696,19036,4492,9250,230,908,16,844,71,11,22,35,1,2
7316720,549432,5096,19084,4512,9388,161,805,4,917,77,8,17,38,2,0
7315165,552313,3606,19280,4440,9647,138,525,2,1017,70,13,12,32,1,0
7316740,549379,5106,19132,4506,9377,187,773,5,907,88,3,21,37,0,0
7319232,544721,7650,18888,4413,9062,258,988,11,862,71,18,26,59,2,0
7317813,547230,6157,19159,4490,9399,215,772,5,881,76,12,18,32,2,0
7319919,543399,8303,18873,4404,8994,291,1044,13,865,76,13,27,37,3,0
7317674,547626,6089,19096,4406,9260,250,782,7,905,83,16,25,40,2,0
7318712,545596,7029,19018,4488,9255,250,926,13,839,65,7,14,47,2,0
7318284,546506,6640,18989,4453,9186,257,936,10,843,71,17,18,48,3,0
7317310,548366,5765,18999,4431,9260,182,823,5,964,80,8,20,45,3,0
7315764,551225,4174,19193,4493,9501,140,666,4,956,80,10,24,30,1,0
7318043,546898,6360,19018,4526,9275,202,940,8,858,73,12,17,28,3,0
7318630,545837,7042,18952,4413,9150,245,923,5,912,73,11,24,40,4,0
7317423,548027,5802,19130,4506,9359,188,772,10,878,89,10,19,48,0,0
7317901,547292,6335,18937,4459,9115,206,936,4,891,95,13,20,51,6,0
7317429,548024,5847,19146,4387,9388,227,709,6,965,71,20,15,25,2,0
7318030,546924,6431,19035,4447,9267,218,841,6,910,75,9,22,44,2,0
7317670,547648,6081,19033,4428,9266,218,833,7,931,75,11,20,37,3,0
7317505,547803,5854,19207,4451,9465,227,703,10,917,64,9,23,23,0,0
7319214,544781,7612,18859,4436,9036,250,1036,13,850,73,19,26,56,0,0
7318617,545862,7032,18965,4389,9176,252,898,17,908,60,16,27,40,2,0
7318904,545373,7287,18891,4428,9059,264,1013,10,877,78,10,20,44,3,0
7315330,551839,3691,19411,4508,9796,131,467,2,980,67,9,14,16,0,0
7319482,544333,7914,18766,4400,8951,250,1099,13,896,67,13,26,44,7,0
7318710,545584,7030,19034,4495,9279,242,916,12,816,54,13,28,46,2,0
7317209,548331,5539,19227,4526,9517,182,709,3,886,71,10,22,28,1,0
7318411,546150,6754,19049,4493,9280,222,881,9,874,72,4,26,35,1,0
7317682,547616,6028,19057,4482,9266,227,878,9,869,80,13,19,33,2,0
7318817,545618,7205,18823,4436,8986,261,1084,10,862,70,6,36,42,5,0
7318098,547042,6532,18797,4437,9010,221,1055,13,881,70,9,32,61,3,0
7316962,549045,5430,19042,4408,9270,193,775,7,961,82,14,28,44,0,0
7315957,550658,4339,19381,4482,9702,161,490,6,958,76,10,12,28,1,0
7319582,544044,7991,18893,4382,9038,288,989,13,882,68,12,32,46,1,0
7317105,548623,5515,19137,4482,9421,167,729,4,923,79,14,16,43,3,0
7319144,545013,7570,18766,4391,8939,261,1093,10,914,80,12,16,51,1,0
7317574,547911,6041,18935,4401,9219,193,872,7,952,58,16,31,49,2,0
7319562,544098,7948,18870,4400,9040,288,1034,9,857,62,17,24,47,5,0
7317465,547922,5886,19155,4424,9392,202,701,7,970,84,10,14,26,3,0
7317895,547304,6341,18932,4394,9181,226,898,8,925,61,16,24,52,4,0
7317153,548480,5483,19205,4537,9469,183,743,9,856,77,13,17,31,5,0
7316813,549157,5172,19180,4528,9467,163,728,7,902,86,9,9,38,2,0
7319328,544436,7670,18994,4468,9156,276,956,12,804,68,10,27,50,6,0
7316157,550412,4514,19253,4505,9529,178,655,5,916,80,7,21,28,1,0
7318668,545724,7082,18974,4408,9204,240,889,5,923,66,11,21,42,4,0
7317756,547388,6117,19102,4537,9319,179,834,4,847,96,20,16,46,0,0
7315856,550947,4232,19266,4533,9611,129,615,7,926,77,10,13,37,2,0
7317952,547148,6399,18961,4430,9187,204,876,6,932,77,7,31,50,1,0
7319267,544632,7658,18936,4403,9074,289,959,16,865,76,9,24,52,1,0
7319254,544662,7591,18902,4491,9072,249,1058,18,804,73,16,25,42,4,0
7318267,546553,6724,18955,4430,9120,219,894,2,906,93,11,27,57,3,0
7318942,545252,7339,18892,4451,9118,225,992,11,892,64,4,34,42,3,0
7320173,542962,8604,18849,4359,8903,319,1046,14,851,78,15,36,44,8,0
7320443,542513,8829,18726,4411,8839,301,1193,19,814,69,16,29,55,4,0
7318853,545503,7270,18830,4431,9049,224,1043,15,881,69,21,19,49,4,0
7319127,545020,7575,18796,4414,8962,239,1063,13,858,73,23,34,63,1,0
7318612,545888,6955,18968,4457,9134,268,974,13,841,73,10,27,39,2,0
7318712,545911,7144,18706,4424,8929,237,1142,13,868,63,12,26,71,3,0
7319336,544425,7777,18976,4364,9159,266,870,11,920,70,18,18,48,3,0
7315274,552001,3700,19388,4486,9682,130,454,1,998,101,8,10,28,0,0
7318589,545960,6957,18903,4468,9104,237,1010,13,875,78,3,17,41,6,0
7317984,547058,6422,18994,4403,9235,224,841,5,942,71,11,20,49,2,0
7318318,546427,6697,18964,4447,9194,219,933,16,914,73,12,18,27,2,0
7317262,548497,5679,18974,4462,9237,186,884,11,909,73,13,24,49,1,0
7322274,539156,10690,18527,4317,8506,384,1395,25,805,74,22,31,47,8,0
7317829,547488,6293,18874,4420,9101,202,957,11,916,71,13,28,50,8,0
7322202,539369,10605,18404,4351,8474,355,1506,24,795,60,23,25,65,1,2
7316503,549728,4883,19269,4484,9501,186,632,6,916,90,14,20,29,0,0
7318522,546136,6953,18846,4431,9077,221,1005,12,895,68,10,23,57,5,0
7320078,543243,8527,18714,4371,8835,292,1138,17,858,74,14,26,71,3,0
7319735,543917,8179,18716,4349,8880,291,1130,17,879,58,20,27,60,3,0
7317021,548880,5428,19110,4459,9294,210,772,7,908,98,11,19,44,0,0
7319230,544761,7652,18875,4367,9012,284,992,12,924,80,9,23,39,1,0
7319085,544834,7401,19082,4459,9255,283,879,14,830,68,10,22,37,2,0
7318011,546972,6378,19070,4488,9213,236,863,11,844,96,8,23,45,3,0
7319173,544899,7511,18848,4485,8988,279,1107,12,778,80,11,21,66,3,0
7317954,547137,6370,18973,4441,9215,211,888,10,902,68,13,29,50,0,0
7317679,547623,6131,19031,4372,9297,221,782,5,983,62,12,24,38,1,0
7317002,548936,5435,19045,4450,9305,182,796,5,951,81,6,22,43,2,0
7318303,546472,6640,18993,4473,9153,252,962,9,852,82,13,28,29,0,0
7316779,549259,5169,19181,4448,9449,205,690,4,938,74,9,19,37,0,0
7318430,546405,6837,18794,4443,8978,242,1092,13,853,73,12,27,57,5,0
7316377,550089,4731,19155,4503,9419,188,759,14,882,76,12,19,35,2,0
7317066,548748,5458,19127,4448,9383,209,750,4,923,73,12,21,38,1,0
7319778,543788,8232,18741,4379,8899,259,1111,17,884,67,19,31,51,5,0
7319768,543838,8217,18740,4340,8867,296,1111,12,909,66,13,38,44,2,0
7318859,545499,7306,18867,4379,9007,262,980,15,917,85,10,24,50,1,0
7319320,544474,7696,18960,4422,9150,263,948,15,861,64,20,25,43,0,0
7318340,546372,6748,18966,4412,9210,225,894,8,954,74,11,12,34,1,0
7317054,548790,5453,19123,4447,9338,209,760,6,933,86,10,21,29,2,0
7318532,546126,6949,18841,4436,9054,222,1025,12,906,77,10,21,48,2,0
7317632,547740,6003,18973,4508,9276,181,924,9,864,60,13,24,51,3,0
7318803,545338,7175,19125,4422,9298,266,780,10,906,76,3,27,32,0,0
7317983,547060,6391,18987,4428,9250,222,866,10,919,63,8,23,51,0,0
7318301,546480,6658,18967,4449,9172,243,956,9,885,75,16,18,31,1,0
7317942,547184,6364,18971,4397,9196,239,880,9,930,71,14,17,45,2,0
7317748,547430,6101,19128,4463,9303,240,807,6,889,88,11,20,25,2,0
7320499,542352,8909,18773,4353,8919,309,1109,20,864,54,21,30,47,2,0
7318357,546308,6753,19018,4422,9233,238,864,7,914,75,15,17,39,1,0
7320247,542771,8585,18838,4435,8990,302,1109,14,825,65,9,22,45,4,0
7318594,545932,6996,18943,4393,9155,261,934,12,899,59,16,23,39,5,0
7318554,546039,6947,18888,4450,9123,233,992,16,863,60,8,28,57,3,0
7321479,540482,9872,18747,4359,8782,358,1173,21,807,77,17,24,60,3,0
7318657,545741,7086,19011,4404,9185,246,853,12,894,79,19,22,51,1,0
7318796,545675,7247,18803,4373,8983,253,1038,15,918,68,14,29,45,4,0
7317127,548579,5536,19183,4443,9396,200,693,5,950,90,12,22,25,0,0
7320305,542919,8738,18579,4343,8757,308,1259,27,869,49,12,23,71,2,0
7318376,546245,6759,19030,4444,9268,229,858,10,903,64,7,29,38,1,0
7319189,544848,7564,18837,4436,9051,261,1063,19,842,56,12,24,55,4,0
7318453,546017,6819,19146,4443,9315,260,771,9,875,80,8,24,40,1,0
7317738,547437,6112,19127,4478,9318,220,786,12,870,86,11,23,42,1,0
7317071,548729,5433,19142,4485,9382,205,768,12,888,80,11,16,37,2,0
7320679,542149,9072,18652,4367,8749,336,1258,22,807,54,17,39,56,4,0
7317836,547173,6206,19173,4488,9373,205,744,4,908,94,7,21,29,0,0
7318667,545714,7089,19009,4387,9222,252,848,11,911,60,16,30,44,1,0
7318860,545473,7256,18890,4412,9069,259,1008,21,860,59,18,34,37,5,0
7318617,545846,7019,18916,4485,9191,200,949,14,855,63,8,23,74,1,0
7319591,544028,7985,18860,4405,9046,262,1029,18,897,69,13,18,37,3,0
7317017,548895,5439,19065,4460,9306,184,787,10,941,89,6,18,44,0,0
7320870,541602,9298,18765,4330,8945,314,1087,12,887,45,19,29,57,1,0
7318269,546550,6696,18945,4405,9179,232,904,11,920,66,13,20,47,4,0
7316450,549878,4799,19196,4517,9491,177,718,6,888,73,11,18,37,2,0
7318520,546149,6927,18877,4393,9085,267,992,10,886,61,16,22,53,3,0
7318298,546463,6677,18951,4496,9190,201,955,8,862,69,9,34,46,2,0
7319239,544719,7584,18864,4464,9064,265,1072,6,828,67,14,19,53,3,0
7318031,546926,6359,19025,4510,9275,212,923,6,850,70,16,21,36,1,0
7317609,547798,6065,18999,4409,9248,207,829,8,925,67,17,23,51,6,0
7318049,546863,6434,19050,4504,9263,184,860,12,874,89,16,23,40,0,0
7318903,545361,7276,18886,4438,9106,253,1019,12,864,55,10,32,42,4,0
7319498,544307,7936,18764,4357,8962,271,1074,11,937,62,10,25,46,1,0
7317601,547836,5995,18988,4453,9222,217,900,8,883,69,16,26,44,3,0
7315017,552421,3331,19471,4545,9832,146,453,2,931,75,8,8,21,0,0
7319588,544038,7954,18888,4423,9019,282,1047,12,857,77,16,25,32,3,0
7319710,543985,8137,18664,4414,8856,257,1198,17,839,65,21,20,76,2,0
7318978,545137,7358,18971,4446,9155,248,939,14,853,73,17,23,47,2,0
7318322,546393,6677,18994,4483,9225,237,925,5,844,66,7,26,54,3,0
7318779,545719,7215,18808,4378,8975,264,1052,15,892,65,17,33,45,4,0
7318764,545754,7222,18783,4390,8965,245,1052,18,897,67,10,33,56,5,0
7319123,544713,7463,19093,4471,9306,248,847,11,843,60,12,33,37,1,0
7317053,548789,5526,19151,4387,9305,210,680,9,985,105,14,18,26,3,0
7317762,547371,6107,19116,4494,9372,215,811,3,863,67,13,25,41,1,0
7319252,544689,7680,18885,4371,9055,267,972,14,926,72,13,25,40,0,0
7317647,547704,6088,19028,4444,9220,202,830,4,914,89,13,30,47,1,0
7316455,549880,4831,19171,4470,9495,176,705,5,952,69,12,10,28,2,0
7320096,543189,8540,18718,4376,8868,276,1140,17,859,66,23,28,63,2,0
7317606,547825,5994,18984,4476,9206,203,914,14,882,80,13,20,40,4,0
7318589,545935,6981,18933,4468,9129,225,966,16,849,73,12,31,52,2,0
7320253,542736,8664,18886,4366,8999,309,1009,13,865,67,16,30,42,6,0
7316646,549325,5018,19342,4469,9659,174,537,4,975,73,8,13,18,0,0
7317645,547701,6042,19038,4461,9258,229,841,5,868,78,8,19,65,3,0
7320251,542749,8608,18901,4407,8974,320,1053,19,817,77,17,28,36,4,0
7317111,548617,5476,19169,4487,9407,199,742,8,899,82,11,20,32,1,0
7319274,544606,7680,18936,4421,9069,262,966,10,862,80,17,32,44,2,0
7317050,548793,5485,19120,4442,9330,200,730,3,939,93,8,21,46,1,0
7319168,544934,7594,18800,4374,8992,268,1049,15,917,66,11,23,50,0,0
7317626,547768,6104,19015,4391,9202,209,803,11,966,87,10,28,38,3,0
7315981,550592,4302,19423,4556,9677,165,531,4,885,98,11,11,24,1,0
7319000,545080,7365,18959,4472,9171,234,963,8,858,69,11,26,41,4,0
7316794,549227,5198,19206,4421,9427,216,662,6,967,89,10,12,25,1,0
7319285,544573,7691,18915,4416,9116,247,963,18,884,68,16,19,47,3,0
7319289,544563,7658,18928,4444,9115,257,992,13,843,69,20,21,47,2,0
7318427,546090,6829,19100,4424,9306,230,786,10,912,72,16,27,30,2,0
7318840,545541,7261,18845,4431,9007,251,1027,12,865,84,9,19,65,4,0
7319824,543697,8252,18741,4355,8904,278,1121,11,935,70,16,23,33,1,0
7318409,546156,6764,19084,4447,9274,253,842,8,882,77,12,19,32,2,0
7319554,544116,7942,18868,4426,9018,272,1041,16,840,72,16,26,51,3,0
7319164,544921,7556,18857,4408,8997,290,1049,11,835,70,17,26,55,5,0
7320642,542272,9067,18573,4378,8673,302,1316,17,847,69,14,34,51,6,0
7317759,547388,6101,19115,4502,9337,212,825,7,867,82,13,18,33,2,0
7316175,550353,4519,19257,4532,9563,167,656,4,892,78,9,15,41,0,0
7321064,541382,9479,18615,4370,8728,313,1272,12,855,70,16,25,58,2,0
7318316,546416,6727,18997,4432,9189,231,885,7,898,82,16,18,43,4,0
7317313,548349,5677,19026,4495,9289,200,883,8,870,72,13,17,45,4,0
7318477,546260,6889,18851,4452,9016,239,1032,17,840,81,12,27,66,2,0
7320100,543191,8514,18693,4376,8887,287,1174,14,876,48,11,33,53,4,0
7318344,546351,6764,18981,4422,9208,219,876,7,944,77,8,21,38,1,0
7317912,547264,6337,18958,4415,9157,235,902,9,909,77,12,23,48,3,0
7319201,544816,7635,18841,4422,9015,240,1026,9,879,74,13,33,54,3,0
7317695,547561,6118,19056,4455,9291,194,808,6,912,79,14,25,45,2,0
7316983,548982,5387,19038,4451,9335,191,820,9,921,64,15,18,45,2,0
7318273,546526,6731,18989,4391,9163,234,850,15,916,79,16,27,48,3,0
7318938,545256,7220,18906,4537,9152,238,1082,16,769,55,17,25,50,0,0
7318678,545692,7097,19019,4397,9193,257,852,6,908,79,16,20,45,2,0
7317795,547281,6108,19128,4535,9390,202,830,5,844,74,13,17,38,1,0
7320339,542815,8754,18645,4383,8742,301,1255,21,824,68,23,35,53,3,0
7316822,549120,5216,19237,4475,9476,186,654,4,914,86,17,19,33,2,0
7317235,548250,5602,19282,4456,9557,212,613,2,919,66,13,22,32,0,0
7319137,545008,7552,18824,4411,8935,274,1068,15,852,86,16,26,55,2,0
7318361,546277,6775,19052,4419,9250,239,819,9,896,73,15,28,48,0,0
7318438,546069,6791,19091,4473,9301,225,843,8,879,78,17,19,27,2,0
7317643,547718,6041,18976,4454,9291,193,883,9,914,55,14,21,48,1,0
7319328,544452,7664,18977,4487,9117,258,992,11,801,86,23,19,45,1,0
7317767,547360,6144,19146,4480,9321,216,773,8,885,92,9,26,32,2,0
7319777,543806,8190,18721,4415,8878,263,1162,18,867,72,10,27,51,4,0
7319133,545014,7536,18766,4462,8962,224,1130,15,845,73,18,25,54,4,0
7317593,547853,6052,18964,4424,9215,197,856,8,930,73,11,24,58,3,0
7316991,548970,5391,19029,4480,9300,173,841,13,926,81,10,16,39,1,0
7316786,549218,5206,19176,4478,9464,166,676,4,930,80,10,15,48,4,0
7318373,546265,6723,19047,4466,9223,248,887,9,869,86,11,16,37,1,0
7319429,544477,7839,18721,4437,8923,246,1161,12,843,61,15,31,62,4,0
7318886,545420,7312,18877,4407,9038,251,995,7,898,79,14,30,46,1,0
7320807,541782,9161,18726,4412,8876,317,1208,17,791,56,22,21,63,2,0
7318060,546846,6467,19112,4403,9252,255,778,8,927,90,11,25,25,2,0
7318197,546759,6633,18866,4462,9069,198,995,10,894,85,9,28,54,1,1
7318361,546298,6735,19055,4423,9218,263,863,4,894,76,12,31,26,2,0
7317451,547962,5873,19140,4424,9386,200,716,3,962,81,16,16,30,1,0
7319727,543956,8127,18693,4424,8811,276,1213,16,846,76,8,37,48,3,0
7318966,545187,7342,18934,4443,9134,243,976,11,873,72,18,21,40,1,0
7319122,545053,7595,18766,4369,8945,250,1057,9,921,73,15,25,57,4,0
7317206,548339,5539,19243,4508,9514,201,686,5,885,73,8,20,34,0,0
7318049,546847,6485,19104,4414,9292,220,757,16,915,79,17,26,36,4,0
7316794,549212,5182,19182,4486,9447,178,702,5,924,85,11,15,37,1,0
7318417,546134,6825,19116,4389,9257,269,769,6,926,88,12,20,31,2,0
7315830,551035,4225,19255,4487,9567,148,617,3,959,79,14,17,23,2,0
7321389,540746,9801,18649,4360,8697,339,1262,17,819,70,18,38,52,4,0
7317644,547723,6060,19035,4421,9222,228,843,6,923,83,14,24,31,4,0
7318237,546645,6665,18926,4407,9137,234,928,12,907,73,18,20,51,1,0
7319043,545290,7439,18713,4424,8862,262,1187,23,855,76,14,23,46,4,0
7320408,542634,8760,18683,4433,8779,307,1272,16,801,71,14,37,45,1,0
7317025,548863,5387,19084,4492,9354,200,814,12,883,75,9,13,49,1,0
7319549,544454,8048,18561,4331,8685,289,1243,20,890,71,12,27,74,7,0
7319755,543851,8192,18740,4380,8892,280,1118,19,853,63,18,33,66,1,0
7319910,543408,8282,18909,4417,8992,303,1033,16,821,77,15,35,39,4,0
7318582,545972,6987,18932,4419,9103,253,953,12,885,80,14,19,47,3,0
7317619,547769,6071,19007,4431,9241,201,826,10,913,75,12,25,57,4,0
7318857,545507,7249,18892,4412,8993,283,1018,16,867,87,9,29,40,2,0
7318301,546453,6659,18961,4515,9192,199,969,12,839,71,13,33,43,1,0
7319241,544716,7679,18864,4393,9037,249,992,10,921,77,11,25,43,3,0
7319178,544891,7585,18861,4409,8970,283,1041,8,860,79,9,38,45,4,0
7318499,546215,6930,18839,4388,9053,243,1013,13,918,62,16,28,41,3,0
7320337,542825,8765,18599,4383,8759,283,1260,27,858,61,11,26,64,3,0
7319233,544721,7624,18869,4435,9079,251,1020,15,853,63,15,23,58,2,0
7318476,545950,6834,19126,4477,9349,219,798,10,876,76,16,19,34,1,0
7319903,543429,8320,18852,4365,9041,287,1014,14,885,58,20,16,52,5,0
7318069,546802,6386,19077,4528,9321,211,888,6,822,69,18,24,38,2,0
7317717,547500,6086,19068,4491,9326,202,836,7,875,73,12,19,47,2,0
7319975,543233,8340,18878,4452,9068,256,1039,16,852,73,13,15,50,1,0
7320449,542475,8884,18744,4395,8859,283,1139,17,823,69,22,34,63,5,0
7318165,546852,6595,18854,4427,9063,226,1007,9,901,73,10,25,48,5,1
7316179,550336,4579,19278,4500,9539,157,601,6,931,91,9,20,33,2,0
7319946,543309,8335,18893,4404,9051,276,1014,16,859,70,24,19,43,2,0
7317176,548436,5526,19204,4497,9466,197,712,3,906,81,9,15,33,0,0
7320705,542053,9135,18643,4386,8803,291,1227,22,819,52,18,29,71,6,1
7317942,547176,6343,18960,4495,9154,193,939,9,873,91,11,27,46,2,0
7317096,548662,5489,19143,4457,9406,190,737,8,931,76,17,19,30,0,0
7317854,547115,6254,19194,4410,9447,227,673,2,956,68,12,20,28,1,0
7317647,547725,6085,18962,4435,9235,181,870,9,970,77,8,18,38,1,0
7319727,543611,8098,19048,4396,9188,301,876,11,851,68,21,23,40,1,1
7317273,548455,5761,19000,4382,9264,189,790,16,979,70,16,19,43,3,1
7319272,544631,7628,18916,4431,9068,277,1019,13,864,69,9,34,28,2,0
7318275,546531,6645,18949,4468,9180,229,968,4,865,63,11,28,37,8,0
7317594,547875,5999,18969,4438,9178,227,904,7,911,85,10,14,48,2,0
7319767,543820,8235,18723,4363,8901,265,1105,12,896,60,15,34,61,4,0
