1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
156735,54858,2771,1646,1594,3275,323,312,20,168,73,10,19,9,2,0
158080,53700,2979,1575,1505,3033,323,322,21,173,67,12,11,11,3,0
161447,52215,1840,1472,1408,2772,191,219,6,159,60,5,11,9,1,0
159473,53155,2448,1540,1491,2909,263,282,11,159,50,10,13,8,3,0
162855,51072,1961,1314,1300,2714,202,201,10,136,36,4,5,5,0,0
157163,55064,2447,1577,1540,3219,292,243,14,161,56,6,15,15,3,0
157010,53913,3614,1557,1510,3039,427,427,25,183,52,15,25,16,2,0
161075,52670,1694,1414,1446,2928,151,186,5,164,52,7,17,6,0,0
159058,53221,2690,1440,1486,3027,313,294,20,174,53,11,19,6,3,0
162208,50189,3088,1357,1373,2703,322,327,22,140,55,12,12,4,3,0
159796,52865,2638,1411,1388,2903,265,289,16,160,43,11,20,5,5,0
159146,53634,2396,1496,1471,2938,265,224,11,144,55,10,15,9,1,0
157947,53779,3032,1532,1493,3056,352,356,16,159,51,9,25,7,1,0
158768,54517,1752,1526,1461,3125,193,208,3,183,58,6,8,7,0,0
162603,51035,2205,1276,1381,2627,223,232,17,139,46,8,15,8,0,0
158153,53520,2976,1604,1603,3044,349,312,14,150,51,11,17,9,2,0
158100,54308,2416,1551,1533,3069,292,277,16,155,64,10,16,7,1,0
155162,56013,3000,1636,1668,3316,342,392,23,180,50,5,19,7,2,0
159772,52860,2563,1456,1437,2947,281,264,10,145,49,3,18,8,2,0
161843,51588,2312,1307,1385,2658,230,255,9,154,56,6,6,5,1,0
160591,52119,2773,1389,1371,2774,278,264,14,150,57,13,17,4,1,0
161085,52505,1930,1454,1368,2805,202,233,5,145,60,7,12,4,0,0
160232,52305,2743,1451,1454,2813,274,304,14,150,45,5,12,13,0,0
160091,53028,2209,1420,1405,2941,226,241,13,165,54,8,9,4,1,0
162387,50236,3091,1286,1326,2625,305,345,16,109,48,3,27,10,1,0
161266,51801,2381,1394,1387,2831,247,271,9,146,56,4,16,6,0,0
157478,55165,1969,1590,1557,3263,236,255,11,204,62,7,11,7,0,0
161230,50984,3255,1425,1408,2576,347,359,18,133,45,8,18,8,1,0
158297,53523,3032,1524,1477,2983,334,362,23,164,55,12,23,6,0,0
160232,53225,1837,1448,1458,2955,201,216,4,165,49,5,11,7,2,0
162042,51276,2434,1308,1293,2671,280,279,14,130,58,11,13,5,1,0
161021,51721,2641,1350,1423,2849,264,281,20,151,50,7,23,14,0,0
161639,51661,2403,1365,1337,2709,239,250,10,130,41,9,15,7,0,0
157938,54294,2548,1574,1574,3061,304,249,8,181,43,12,19,7,3,0
161108,51969,2191,1453,1505,2885,248,228,11,128,55,10,15,7,2,0
159205,53291,2431,1500,1520,3023,285,290,8,172,62,2,15,9,2,0
156152,55852,2162,1667,1728,3367,246,262,7,263,68,10,22,9,0,0
160511,52286,2550,1458,1415,2777,278,283,13,168,52,6,12,6,0,0
158229,54595,1995,1534,1591,3127,249,223,4,181,56,8,16,6,1,0
160875,51764,2855,1361,1406,2767,273,281,23,138,40,8,17,6,1,0
163882,49443,2845,1253,1218,2395,294,276,22,129,31,4,14,7,2,0
160489,52421,2447,1390,1462,2808,290,264,12,147,58,4,17,6,0,0
158737,53348,2780,1508,1477,3043,315,311,19,191,43,8,17,17,1,0
161912,51046,2719,1361,1302,2646,282,299,17,132,58,5,23,9,4,0
158505,53721,2640,1529,1526,3060,277,275,18,180,46,13,14,7,4,0
160975,53136,1414,1427,1428,2896,146,154,7,166,51,3,7,4,1,0
160093,52818,2303,1433,1558,2884,258,223,7,155,49,7,18,7,2,0
158674,54129,2105,1542,1515,3120,246,219,8,175,53,6,17,5,1,0
159616,53154,2373,1491,1491,2928,277,243,7,152,47,11,16,9,0,0
160898,51938,2655,1364,1414,2744,269,283,20,165,44,6,7,6,2,0
158273,53781,2618,1512,1586,3163,317,283,8,175,63,9,19,8,0,0
161342,51371,2790,1334,1353,2739,308,317,11,152,51,12,25,6,4,0
161920,51703,2146,1323,1384,2671,214,229,3,152,50,6,7,6,1,0
161472,51205,2814,1406,1302,2753,282,302,20,166,47,8,24,10,4,0
161047,50994,3210,1376,1383,2804,382,340,31,163,49,7,18,8,3,0
159805,53545,1837,1437,1501,3021,216,201,2,168,51,8,17,6,0,0
159518,53233,2405,1456,1481,2967,239,244,13,173,58,8,11,8,1,0
155789,56560,1971,1686,1744,3284,239,263,7,191,61,6,11,3,0,0
158032,54039,2614,1563,1569,3124,303,296,11,176,54,14,14,5,1,0
163772,49839,2571,1261,1266,2365,273,258,12,118,46,5,17,11,1,0
161394,52201,1947,1396,1386,2843,203,203,10,158,50,6,11,6,1,0
159463,53075,2666,1413,1452,2827,339,317,11,163,54,11,14,10,0,0
156758,55419,2400,1567,1579,3193,289,297,14,188,75,11,13,10,2,0
159830,53063,2252,1509,1419,2968,284,245,12,171,34,9,11,7,1,0
156264,54323,3706,1620,1595,3121,432,441,29,174,63,14,20,10,3,0
159524,53361,2379,1531,1395,2842,263,243,13,173,61,5,16,7,2,0
158996,53416,2695,1467,1476,2895,334,289,14,163,39,8,16,5,2,0
159333,52774,2890,1521,1466,2933,315,318,23,172,44,9,12,3,2,0
160367,52165,2736,1417,1468,2829,269,303,22,159,55,9,4,10,2,0
162759,50831,2306,1279,1288,2651,248,240,6,142,39,7,13,4,2,0
160049,52647,2577,1404,1494,2857,249,268,17,160,61,5,19,7,1,0
158558,53449,2883,1512,1463,3056,315,331,16,146,52,12,11,9,2,0
158860,53617,2447,1542,1477,3069,295,257,10,145,64,8,15,8,1,0
160493,51935,2922,1476,1390,2750,296,307,17,146,49,5,19,6,4,0
159116,52733,3343,1414,1372,2869,360,374,14,137,49,6,18,7,3,0
162046,50920,2668,1341,1330,2733,282,271,11,139,48,5,12,8,1,0
160379,51781,3094,1440,1422,2801,294,348,19,146,54,8,19,6,4,0
160912,52028,2538,1337,1415,2778,303,256,17,149,54,4,15,7,2,0
156952,54937,2680,1550,1561,3210,319,330,9,171,66,9,13,6,2,0
161735,51850,2144,1421,1411,2599,218,210,12,150,45,7,10,3,0,0
157342,54389,2886,1580,1583,3103,310,339,14,177,59,8,17,7,1,0
155441,56108,2388,1675,1762,3523,307,297,10,191,74,13,20,5,1,0
156834,54600,3058,1630,1480,3222,347,336,18,192,61,12,15,9,1,0
162090,52009,1610,1455,1366,2731,156,167,8,160,50,3,5,5,0,0
161402,50813,3094,1411,1388,2811,339,316,16,141,53,6,16,6,3,0
159348,52948,2802,1474,1462,2896,298,325,13,168,45,14,8,13,1,0
163096,50631,2041,1352,1344,2714,186,246,7,138,41,3,7,8,1,0
157633,54779,2222,1604,1553,3205,280,272,17,155,69,10,12,4,0,0
160656,53001,1745,1410,1472,2908,197,193,7,144,52,3,21,5,1,0
157787,54579,2346,1626,1592,3071,279,258,13,178,55,7,15,6,3,0
164962,49179,2063,1219,1249,2522,196,205,9,129,58,6,11,6,1,0
158101,53737,2780,1563,1597,3113,331,312,15,180,52,9,17,7,1,0
159040,52685,3330,1467,1458,2865,346,373,26,139,47,8,20,9,2,0
161535,50887,3189,1396,1294,2624,352,287,27,127,56,9,23,8,1,0
158981,53757,2189,1528,1544,3065,259,225,11,171,57,8,12,6,2,0
160688,52769,2043,1363,1427,2850,211,213,4,169,46,11,16,5,0,0
163102,50913,1966,1283,1349,2598,223,172,10,143,41,4,7,2,2,0
157548,55302,1908,1614,1535,3159,227,227,6,201,64,6,12,6,0,0
163153,50877,1888,1285,1398,2651,166,205,5,124,43,8,8,4,0,0
159618,51695,3724,1412,1464,2882,355,401,24,153,41,11,20,11,4,0
157173,54216,3185,1532,1585,3057,393,382,17,181,56,13,16,8,1,0
158513,54694,1565,1583,1585,3220,184,179,5,191,73,7,7,8,1,0
162068,51655,1783,1397,1400,2928,168,192,8,139,56,4,10,7,0,0
164002,49850,2206,1267,1277,2536,242,223,17,131,45,2,13,3,1,0
160073,52549,2511,1415,1544,2879,306,280,12,153,55,10,14,12,2,0
159686,53763,1843,1384,1479,3016,199,201,8,156,50,10,14,6,0,0
163293,50673,2045,1261,1274,2626,211,224,6,145,42,3,9,3,0,0
159727,52664,2782,1453,1392,2892,314,311,13,159,58,11,23,11,5,0
159925,52822,2533,1479,1482,2745,273,294,17,163,55,4,15,8,0,0
158245,54842,1737,1595,1563,3133,203,199,9,189,77,1,17,5,0,0
159528,52939,2660,1470,1440,2987,279,253,19,156,46,12,15,9,2,0
159882,52315,2804,1503,1462,2965,298,320,16,173,46,10,12,6,3,0
162633,51725,1478,1370,1356,2764,127,121,2,164,62,3,7,2,1,0
162111,51137,2321,1369,1426,2765,228,237,8,124,59,7,14,7,2,0
158695,52980,3215,1427,1448,3035,363,374,18,166,54,9,21,6,3,1
160564,51921,3018,1358,1485,2593,320,305,16,161,44,7,16,6,1,0
156343,55518,2490,1623,1617,3308,304,288,12,190,70,15,22,12,3,0
159908,52842,2345,1438,1469,3008,267,266,11,172,49,12,19,6,3,0
158256,54047,2515,1525,1541,3045,289,295,8,183,67,11,21,10,2,0
159687,53768,1638,1521,1512,3026,198,205,4,182,52,3,12,7,0,0
161838,51049,2736,1327,1387,2684,252,301,29,137,44,8,15,7,1,0
160773,52715,1920,1375,1509,2850,194,227,12,162,45,5,16,12,0,0
165606,48030,2794,1121,1141,2380,258,259,17,136,40,10,12,10,1,0
159771,53614,1754,1462,1490,3060,188,192,7,195,52,7,17,4,2,0
157974,53843,2936,1478,1547,3047,344,353,19,172,67,8,18,9,0,0
160177,53538,1509,1560,1487,3001,157,158,5,143,61,3,10,6,0,0
162639,50697,2576,1309,1248,2594,264,265,11,130,49,8,18,6,1,0
158050,53967,2854,1534,1464,2998,331,350,17,153,70,6,13,7,1,0
160425,52245,2738,1345,1421,2831,286,289,16,133,52,5,20,9,0,0
162693,50594,2375,1381,1327,2693,253,248,17,158,43,9,15,9,0,0
161614,51268,2748,1351,1361,2682,315,250,13,127,48,6,15,15,2,0
160887,51632,2882,1357,1367,2792,329,317,14,149,50,7,25,5,2,0
161872,50724,3101,1274,1313,2663,304,337,16,126,47,5,20,10,3,0
162314,51681,1809,1360,1347,2743,171,164,11,152,49,1,10,3,0,0
158860,53371,2715,1491,1494,3008,295,296,22,181,53,9,11,9,0,0
162315,50974,2407,1337,1329,2732,257,239,8,150,45,6,10,5,0,1
160196,53092,1942,1506,1458,2941,219,207,6,170,60,6,9,3,0,0
162267,50473,3002,1253,1306,2642,293,350,14,137,46,12,14,5,1,0
160686,51788,2910,1384,1364,2803,312,316,14,153,54,7,17,7,0,0
156610,54436,3467,1561,1522,3096,384,404,30,204,59,9,20,10,3,0
158384,53623,2860,1523,1513,2983,328,331,17,144,68,10,18,10,3,0
160003,52925,2478,1424,1406,2824,259,252,13,134,63,7,19,5,3,0
163643,50144,2315,1278,1291,2453,229,245,10,133,50,8,12,3,1,0
160132,53042,2123,1545,1392,2870,241,212,7,178,47,5,15,6,0,0
159495,53302,2375,1462,1429,2972,274,247,7,162,58,8,18,5,1,0
161319,51657,2430,1379,1400,2826,284,265,16,152,49,8,20,7,3,0
161574,51741,2246,1392,1366,2845,202,226,10,136,47,6,12,11,1,0
160713,51743,2878,1358,1434,2803,330,321,20,146,43,8,11,5,2,0
158910,53831,2278,1514,1551,2941,243,261,9,175,70,12,13,5,2,0
158435,54319,2178,1510,1504,3093,249,262,5,171,63,3,14,9,0,0
160698,52227,2565,1393,1349,2791,269,264,12,159,49,15,21,3,0,0
157969,54604,2276,1605,1546,3045,252,254,8,167,53,5,22,9,0,0
158032,53044,3750,1437,1456,2959,411,407,23,161,68,10,27,24,6,0
165347,48756,2332,1168,1180,2386,232,232,9,110,43,4,12,4,0,0
157922,54702,2083,1554,1575,3208,241,238,7,193,54,14,17,5,2,0
160887,52156,2467,1366,1387,2765,267,271,11,168,46,6,12,5,1,0
163053,50710,2148,1316,1349,2605,225,217,3,132,38,4,8,6,1,0
157608,54771,2311,1547,1506,3220,283,273,15,176,62,9,19,12,3,0
161258,51219,3095,1313,1314,2720,318,315,28,148,59,8,14,3,3,0
162382,51241,2218,1285,1361,2643,235,230,9,149,39,9,9,4,1,0
162290,50828,2591,1318,1341,2714,270,246,12,128,50,5,12,7,3,0
159586,52755,2733,1479,1451,2963,281,304,18,173,47,4,17,4,0,0
158215,53729,2897,1489,1468,3100,320,308,13,176,58,8,20,10,4,0
161184,52176,2188,1398,1381,2744,258,229,11,156,63,7,11,8,1,0
160671,52257,2453,1435,1414,2816,242,291,16,129,58,10,11,11,1,0
159463,53994,1638,1496,1487,3087,198,193,7,155,70,7,10,9,1,0
158437,54086,2336,1563,1477,3055,273,280,10,206,59,6,15,11,1,0
159454,52755,2873,1454,1477,2890,345,326,11,156,44,9,16,4,1,0
159567,53318,2213,1526,1458,2999,231,246,7,186,44,3,13,3,1,0
161494,51948,2218,1378,1397,2682,219,234,13,157,47,4,17,7,0,0
161439,52224,1934,1346,1396,2820,198,228,7,144,56,5,15,2,1,0
160084,52179,2957,1368,1471,2824,337,342,18,156,47,6,13,11,2,0
161990,51688,1935,1454,1374,2694,218,211,6,168,56,2,13,5,1,0
160375,51978,2916,1441,1377,2856,329,282,13,153,54,8,20,10,3,0
157692,55115,1909,1573,1596,3193,230,222,3,188,63,8,12,11,0,0
161168,52216,2137,1381,1435,2831,222,211,11,126,53,4,13,7,0,0
158768,53225,2755,1512,1520,3073,308,336,18,189,60,8,31,10,2,0
162649,50647,2485,1296,1374,2644,249,262,9,127,38,3,18,11,3,0
158235,55190,1380,1616,1579,3216,176,158,5,174,66,1,14,5,0,0
161315,52372,1935,1421,1389,2717,205,222,6,153,57,4,11,7,1,0
161480,51846,2229,1472,1367,2742,215,230,12,153,42,7,18,2,0,0
159873,53755,1594,1433,1523,3047,168,172,6,167,61,5,8,3,0,0
157550,55237,1871,1592,1639,3134,231,250,11,219,57,4,16,4,0,0
160676,52597,2111,1428,1485,2819,212,249,10,156,50,7,8,5,2,0
162333,50915,2549,1282,1302,2651,271,275,10,133,51,10,18,12,3,0
160433,51869,3014,1366,1419,2839,311,300,20,155,48,15,18,8,0,0
161583,51119,2943,1351,1365,2648,297,300,12,118,46,8,15,10,0,0
155525,55381,3311,1572,1634,3205,408,402,36,207,81,15,25,8,5,0
157871,54131,2737,1573,1525,3112,301,283,16,174,67,5,15,4,1,0
160042,52855,2370,1379,1463,2940,248,268,10,146,59,7,20,6,2,0
158375,54568,1830,1583,1612,3154,228,202,4,176,62,4,8,9,0,0
158709,53421,2752,1498,1477,3016,334,329,13,170,51,14,17,12,2,0
160388,52837,2112,1441,1422,2923,230,234,8,150,48,6,7,7,2,0
158770,53542,2608,1556,1570,2902,293,304,14,167,54,13,13,7,2,0
155993,55706,2434,1694,1742,3381,285,285,6,197,58,8,16,8,2,0
162292,50886,2527,1305,1371,2642,275,301,13,122,51,7,8,13,2,0
161893,51423,2374,1327,1333,2711,275,245,9,138,57,6,18,5,1,0
159257,53246,2467,1540,1489,3033,259,263,13,155,57,9,16,10,1,0
160245,52707,2303,1555,1434,2864,240,247,7,134,50,7,16,5,1,0
152939,57425,3164,1778,1784,3608,386,373,22,214,61,20,24,12,5,0
161329,51964,2226,1416,1406,2761,206,245,9,168,55,7,16,7,0,0
156981,54068,3376,1570,1605,3141,408,380,25,180,44,13,15,9,0,0
161884,50793,2992,1299,1368,2615,319,338,12,117,47,2,16,11,2,0
158253,52524,3938,1454,1452,2946,432,466,53,164,66,10,30,22,5,0
162493,51378,2073,1284,1320,2659,203,192,6,143,39,5,11,7,2,0
160531,52868,2039,1467,1394,2827,225,214,4,157,68,6,11,4,0,0
162974,50373,2561,1302,1308,2520,273,278,10,144,45,9,10,6,2,0
156020,55284,2922,1659,1581,3327,343,358,21,202,62,8,14,9,5,0
160679,51977,2727,1453,1395,2752,300,289,13,142,51,10,19,8,0,0
158978,53149,2898,1462,1480,2964,300,325,17,153,50,10,15,13,1,0
162534,50330,2940,1344,1276,2565,323,272,14,144,40,7,17,8,1,0
162242,51232,2173,1396,1338,2712,264,243,11,144,37,6,8,9,0,0
161609,51136,2904,1318,1320,2671,280,328,22,142,48,11,13,9,4,0
159791,52973,2433,1444,1451,2900,291,278,8,164,49,7,17,8,1,0
159929,52762,2468,1544,1459,2874,272,261,9,157,47,7,21,5,0,0
161237,53020,1322,1504,1382,2829,134,164,2,156,54,4,5,2,0,0
159906,52850,2447,1472,1379,2943,279,273,8,179,43,8,20,7,1,0
157421,54674,2581,1510,1609,3098,283,317,24,194,65,14,14,9,2,0
159897,51861,3330,1461,1406,2862,359,377,19,150,57,9,17,8,2,0
160469,51832,3187,1360,1351,2701,341,325,15,153,42,15,9,13,2,0
161671,51876,2129,1328,1403,2748,217,227,9,142,40,7,10,8,0,0
158619,53815,2539,1503,1517,2979,281,283,12,169,64,9,15,10,0,0
159025,53301,2563,1546,1503,3064,261,278,12,182,45,5,24,6,0,0
160740,52003,2566,1423,1431,2877,270,279,9,142,48,6,15,5,1,0
161038,51842,2576,1423,1399,2777,258,256,20,147,48,6,17,8,0,0
161272,51082,3096,1380,1358,2740,318,311,22,139,54,8,23,10,1,1
161087,52591,1853,1439,1348,2854,217,179,6,165,51,10,7,5,3,0
157427,54962,2272,1608,1557,3187,243,264,6,191,58,8,21,8,3,0
160962,52893,1580,1409,1438,2951,176,163,5,156,51,8,15,6,2,0
160260,51706,3205,1408,1401,2820,351,390,21,165,44,12,20,11,1,0
158880,53358,2680,1521,1531,2949,319,307,15,157,55,15,20,8,0,0
159081,52468,3400,1515,1489,2806,393,365,29,174,61,11,16,6,1,0
161648,51502,2359,1390,1382,2764,251,272,12,150,50,5,22,6,2,0
161379,52094,2080,1449,1355,2727,245,251,7,143,59,7,13,6,0,0
160552,53526,1326,1444,1444,3009,138,137,6,164,49,6,7,5,2,0
159459,53208,2521,1384,1484,2934,296,284,13,166,34,4,19,7,2,0
155886,55348,2983,1666,1652,3340,337,324,13,173,59,9,12,11,2,0
162184,51225,2399,1367,1296,2643,237,258,8,128,39,6,16,7,2,0
161083,52180,2227,1445,1462,2753,234,227,8,129,46,6,10,5,0,0
159128,54233,1729,1594,1504,2960,219,204,5,171,51,3,10,3,1,0
160932,52631,1883,1462,1436,2875,177,190,10,147,53,3,13,3,0,0
157396,54571,2608,1588,1562,3186,314,296,13,195,60,3,17,6,0,0
162549,50040,3284,1278,1245,2543,343,321,20,115,38,8,18,7,6,0
158797,53430,2676,1503,1474,3031,308,312,18,165,57,9,17,15,3,0
160108,52994,2205,1450,1410,2926,242,230,13,157,59,6,11,3,1,0
160834,51685,2802,1405,1394,2851,300,305,25,138,46,9,13,7,1,0
159231,52836,2933,1531,1419,2897,338,359,19,156,59,11,20,5,1,0
160340,52252,2686,1413,1478,2886,246,275,17,153,41,7,13,7,1,0
159826,52589,2637,1535,1480,2919,300,264,20,160,58,5,16,5,0,1
159908,52776,2623,1432,1421,2805,292,289,14,163,54,7,18,13,0,0
161757,51797,2053,1429,1364,2770,209,206,6,145,53,6,15,4,1,0
160037,52228,2909,1442,1488,2815,332,299,14,172,51,7,15,5,1,0
159885,51569,3655,1402,1452,2860,360,357,23,151,53,9,26,10,3,0
158867,53185,3101,1476,1462,2815,331,294,25,171,51,11,20,4,2,0
161614,51523,2373,1369,1385,2823,238,274,14,129,46,4,17,3,3,0
155566,55613,2842,1667,1683,3452,335,347,15,200,55,7,16,14,3,0
163039,50425,2478,1314,1310,2515,270,243,15,122,55,6,17,4,2,0
154728,56901,2391,1775,1709,3380,301,288,14,221,63,10,22,12,0,0
163088,50242,2573,1266,1279,2614,250,275,12,128,50,8,22,7,1,0
159659,53279,2175,1484,1544,2918,229,267,12,165,55,7,14,5,2,0
162377,50801,2443,1337,1337,2757,255,287,17,131,42,7,15,7,2,0
163373,50968,1795,1293,1256,2579,183,174,5,138,33,6,8,4,0,0
161259,51209,3068,1339,1375,2677,325,349,14,120,40,9,20,6,5,0
158314,53014,3535,1457,1439,2921,407,408,32,188,49,10,28,9,4,0
161178,51543,2720,1384,1370,2767,289,311,11,160,48,5,18,8,3,0
163757,50437,1900,1292,1300,2564,182,171,8,148,36,5,9,6,0,0
153827,57909,1894,1853,1827,3700,214,233,13,239,76,6,11,12,1,0
156616,55298,2690,1516,1600,3169,310,309,14,184,68,16,18,6,1,0
164273,50177,1783,1209,1319,2486,180,178,5,132,45,6,15,6,1,0
161340,51204,2968,1307,1336,2737,339,310,17,162,43,14,25,10,3,0
158127,54257,2535,1483,1502,3061,289,285,10,172,63,9,15,6,1,0
163561,50632,1874,1309,1350,2504,204,174,8,131,47,7,9,5,0,0
160700,51563,2993,1390,1369,2911,337,300,19,143,55,7,15,10,3,0
159059,53284,2609,1494,1517,2988,308,296,10,156,58,12,16,7,1,0
159967,52972,2311,1459,1481,2883,227,245,13,164,68,7,12,6,0,0
161922,51835,1923,1329,1400,2717,241,199,5,164,56,6,12,5,1,0
160757,51304,3362,1353,1409,2667,354,354,16,136,65,8,19,9,2,0
160195,52484,2617,1453,1378,2868,291,314,11,131,47,5,16,5,0,0
160504,53091,1841,1387,1451,2903,199,213,9,152,48,8,4,4,1,0
157754,54429,2545,1528,1648,3087,279,291,7,154,63,4,14,10,2,0
158989,53769,2273,1488,1529,2986,245,268,9,176,54,6,15,7,1,0
158536,53620,2804,1495,1443,3011,300,315,11,175,61,12,22,7,3,0
160567,52079,2638,1514,1427,2778,289,269,17,150,48,7,20,11,1,0
161950,51379,2402,1367,1334,2664,241,250,14,139,53,2,12,8,0,0
159645,53393,2080,1565,1446,2940,247,255,5,171,44,7,12,5,0,0
160671,52600,2137,1367,1408,2948,215,213,9,157,58,7,15,9,1,0
160959,51578,2817,1369,1455,2759,308,292,15,167,56,12,16,11,1,0
160454,52284,2587,1390,1394,2805,324,290,13,182,52,10,16,11,3,0
161480,51556,2512,1314,1408,2721,293,301,15,137,54,4,15,4,1,0
159366,53141,2482,1472,1487,2981,301,298,20,179,50,11,16,9,2,0
160796,52178,2481,1438,1369,2824,244,276,8,120,49,13,10,6,3,0
