1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
110787,41985,1651,2074,1456,2720,242,352,19,299,52,11,23,23,6,0
110794,41965,1660,2051,1482,2725,215,377,14,303,49,10,29,19,7,0
110151,42987,954,2229,1606,2967,133,240,6,316,79,2,17,12,1,0
110729,42079,1591,2094,1480,2708,231,346,12,303,69,8,27,19,4,0
110756,42000,1607,2082,1483,2776,213,353,9,312,50,16,22,17,4,0
110539,42374,1368,2166,1514,2794,218,302,9,288,76,13,20,17,2,0
110483,42365,1302,2204,1548,2959,162,246,6,328,57,10,18,10,2,0
110804,41956,1658,2065,1451,2716,249,362,13,315,56,11,18,24,2,0
110586,42242,1430,2180,1498,2850,202,266,6,325,65,15,26,9,0,0
110591,42298,1435,2130,1510,2776,219,322,6,279,69,12,19,29,5,0
110647,42161,1451,2165,1490,2825,238,309,10,304,60,14,18,8,0,0
110431,42595,1325,2108,1495,2802,175,286,7,346,71,11,18,27,3,0
110854,41802,1725,2113,1468,2744,230,320,5,316,60,10,34,15,4,0
110287,42833,1173,2181,1502,2829,179,240,6,334,80,13,24,13,6,0
111528,40691,2400,1975,1396,2523,315,471,30,253,40,16,34,21,6,1
111008,41532,1855,2111,1458,2703,258,352,12,291,66,18,20,11,5,0
110298,42742,1127,2214,1518,2942,178,224,4,356,67,9,13,7,1,0
110665,42110,1510,2192,1455,2817,240,253,10,340,75,16,9,6,2,0
111232,41141,2085,2106,1426,2630,298,359,19,274,70,17,25,16,2,0
110702,42075,1560,2117,1489,2788,212,307,11,320,65,9,18,26,1,0
110630,42267,1485,2079,1494,2746,218,355,14,289,60,11,16,29,7,0
110432,42431,1279,2224,1563,2960,131,209,7,356,76,6,18,7,1,0
110393,42543,1255,2214,1522,2930,157,209,3,365,74,10,15,6,4,0
110646,42221,1514,2119,1473,2742,231,318,9,290,66,18,25,25,2,1
111362,40929,2200,2095,1387,2611,349,374,22,253,51,14,28,21,4,0
111192,41251,2050,2077,1440,2589,292,386,24,263,73,11,29,20,3,0
110404,42515,1205,2241,1560,2937,179,235,6,311,72,5,22,8,0,0
111010,41601,1887,2051,1426,2640,273,379,15,291,55,14,30,23,5,0
110482,42457,1337,2151,1489,2860,196,267,9,350,62,8,13,15,4,0
110499,42412,1305,2152,1547,2870,185,315,6,305,59,8,24,13,0,0
110943,41636,1768,2102,1470,2771,251,350,13,294,50,13,14,22,3,0
110115,43090,932,2237,1565,2928,164,230,3,315,83,9,16,11,2,0
110448,42542,1299,2125,1519,2844,172,309,11,317,57,17,23,14,3,0
110873,41833,1740,2097,1427,2676,273,341,15,302,60,13,32,15,3,0
110885,41801,1742,2083,1449,2692,252,359,18,300,59,16,28,15,1,0
110820,41818,1652,2148,1489,2823,227,302,9,307,52,9,27,15,2,0
110164,42956,953,2243,1589,2987,149,233,5,319,75,7,11,9,0,0
110988,41587,1831,2056,1481,2715,234,392,14,292,51,12,24,19,4,0
110900,41758,1773,2075,1456,2702,234,345,20,316,63,12,24,22,0,0
110500,42411,1349,2171,1508,2843,192,262,10,341,74,6,20,13,0,0
111014,41577,1881,2069,1464,2640,253,384,22,251,64,22,30,26,3,0
111087,41447,1988,2029,1432,2648,252,382,14,287,48,17,31,30,8,0
110999,41626,1884,2024,1453,2633,241,401,21,287,59,16,25,25,6,0
110286,42752,1139,2226,1558,2919,142,223,4,316,81,20,21,11,2,0
110311,42779,1200,2186,1492,2830,177,225,9,358,88,14,18,12,1,0
110221,42874,1056,2255,1520,2940,184,188,4,346,79,8,15,9,1,0
110589,42318,1450,2133,1492,2732,213,309,20,314,85,11,19,14,1,0
110736,41980,1593,2136,1485,2821,202,294,8,336,59,14,24,11,1,0
110516,42424,1402,2143,1489,2795,190,275,12,320,68,16,30,17,3,0
110236,42829,1075,2243,1528,2971,163,188,5,355,73,11,12,11,0,0
110921,41703,1784,2103,1445,2712,255,334,8,312,63,15,26,18,1,0
110922,41850,1814,1934,1475,2561,219,479,28,287,59,9,27,30,6,0
110527,42322,1376,2192,1520,2886,180,247,4,329,68,12,22,13,2,0
110801,41952,1669,2072,1461,2719,231,352,16,305,55,15,28,23,1,0
110814,41901,1707,2069,1478,2736,201,344,10,315,52,12,36,18,7,0
110713,42047,1539,2149,1479,2804,239,305,13,305,62,13,13,17,2,0
111080,41488,1959,2029,1412,2621,279,395,18,297,50,15,32,22,3,0
110877,41892,1784,2035,1421,2593,260,382,18,291,66,20,32,24,5,0
110346,42676,1188,2201,1545,2872,172,250,4,316,84,11,16,17,2,0
110927,41749,1789,2062,1495,2619,232,398,29,256,75,13,34,20,2,0
110834,41872,1698,2083,1432,2748,252,331,8,341,49,8,23,18,3,0
110713,42114,1573,2045,1504,2743,196,381,16,295,51,13,26,27,3,0
111210,41259,2112,1994,1426,2576,263,429,24,284,50,11,30,17,15,0
110959,41671,1821,2107,1435,2644,285,343,17,281,74,13,25,23,2,0
110463,42423,1294,2220,1506,2940,197,214,8,333,60,9,14,18,1,0
110239,42898,1083,2172,1555,2877,153,270,6,322,76,10,22,16,1,0
110956,41703,1822,2052,1427,2628,274,382,11,329,70,7,23,14,2,0
110540,42363,1391,2134,1518,2822,192,302,8,310,67,9,15,23,6,0
110555,42326,1394,2161,1493,2842,213,281,9,314,60,13,20,17,2,0
110878,41822,1720,2055,1462,2706,249,386,18,293,55,15,13,25,3,0
110725,42082,1608,2089,1463,2726,223,329,13,316,64,13,22,21,6,0
110628,42204,1494,2172,1482,2766,224,270,8,317,83,11,24,15,2,0
110933,41673,1811,2094,1441,2716,239,327,10,339,65,14,24,13,1,0
110423,42535,1265,2213,1513,2874,194,236,9,311,76,18,17,16,0,0
110660,42255,1552,2033,1467,2703,212,371,18,306,48,10,32,25,8,0
110430,42518,1282,2176,1526,2890,174,250,2,333,65,7,26,21,0,0
110906,41743,1738,2086,1497,2693,233,389,16,273,69,19,23,14,1,0
110356,42739,1185,2125,1518,2827,194,317,11,318,64,9,18,19,0,0
110478,42470,1310,2162,1503,2849,201,286,11,324,65,14,15,10,2,0
110298,42799,1137,2163,1545,2879,164,271,22,308,67,7,15,22,3,0
110568,42287,1426,2166,1485,2854,203,260,6,326,60,17,23,19,0,0
110596,42224,1424,2198,1506,2823,220,267,6,317,83,10,14,11,1,0
110988,41585,1845,2086,1456,2704,250,358,14,296,53,13,35,15,2,0
110950,41609,1802,2121,1486,2742,233,330,10,289,65,13,27,21,2,0
110487,42441,1367,2145,1521,2824,162,270,7,349,80,8,21,16,2,0
110440,42564,1261,2138,1547,2822,188,332,9,277,63,12,26,17,4,0
110636,42170,1478,2157,1516,2817,199,296,13,299,62,10,33,12,2,0
110698,42077,1555,2135,1479,2801,222,299,6,308,55,13,29,20,3,0
110250,42862,1111,2201,1521,2893,165,233,3,337,75,17,19,9,4,0
110592,42300,1432,2106,1499,2805,213,329,10,299,53,11,21,28,2,0
110909,41735,1742,2102,1482,2693,252,370,14,275,70,15,22,17,2,0
110181,42976,1026,2189,1547,2942,150,236,3,338,62,6,24,18,2,0
110446,42468,1281,2234,1527,2884,195,225,7,308,78,10,22,13,2,0
110894,41853,1759,2032,1451,2610,263,411,19,272,60,14,36,25,1,0
110516,42436,1355,2142,1505,2792,217,306,12,295,68,9,22,23,2,0
110346,42665,1192,2188,1558,2900,151,255,6,313,73,12,20,18,3,0
110923,41772,1768,2045,1460,2645,266,414,13,271,53,12,35,19,4,0
110467,42482,1317,2182,1499,2856,202,258,10,303,61,17,26,18,2,0
110930,41669,1772,2131,1464,2723,259,334,11,282,65,17,25,15,3,0
110652,42209,1543,2107,1457,2743,225,299,9,321,67,13,23,29,3,0
110378,42666,1208,2164,1521,2847,197,291,6,301,67,15,19,18,2,0
110904,41743,1782,2080,1460,2703,228,351,10,308,64,21,26,18,2,0
110674,42145,1516,2127,1490,2778,229,319,13,285,60,13,23,26,2,0
110913,41721,1755,2087,1488,2707,239,373,9,284,61,11,32,18,2,0
110837,41853,1683,2132,1461,2724,258,321,17,288,73,16,12,22,3,0
111423,40928,2329,1934,1406,2453,289,488,25,284,67,14,29,27,4,0
110890,41695,1716,2166,1484,2788,251,305,10,279,61,12,22,16,5,0
110658,42197,1524,2098,1462,2766,221,322,15,324,57,15,20,18,3,0
110373,42757,1272,2090,1485,2744,188,312,10,330,73,13,25,24,4,0
111030,41609,1936,2006,1428,2582,265,404,23,276,57,11,30,34,9,0
110325,42748,1156,2176,1525,2860,189,272,5,333,73,5,21,11,1,0
110345,42681,1192,2186,1526,2895,167,249,6,339,68,12,24,10,0,0
111177,41388,2053,1941,1420,2518,283,486,23,285,56,13,26,29,2,0
110919,41778,1790,2031,1451,2651,254,394,18,292,53,7,30,27,5,0
110761,42057,1595,2038,1515,2694,223,417,22,258,52,5,30,28,5,0
110648,42140,1495,2134,1540,2818,177,309,10,303,70,9,23,23,1,0
110518,42346,1329,2194,1547,2887,189,277,8,291,64,10,24,15,1,0
110009,43314,866,2211,1556,2898,144,219,3,349,93,5,17,15,1,0
110754,41992,1609,2109,1504,2760,211,339,11,282,62,15,24,22,6,0
110421,42549,1258,2187,1519,2871,187,258,9,326,72,12,18,13,0,0
110420,42631,1300,2106,1488,2792,186,306,6,344,68,14,18,16,5,0
110764,41984,1619,2136,1445,2751,247,308,13,318,62,19,26,7,1,0
110895,41843,1779,2021,1437,2636,250,394,25,292,57,17,21,29,4,0
110334,42707,1159,2184,1557,2885,169,278,3,300,72,13,20,17,2,0
110657,42101,1485,2159,1539,2865,190,300,6,275,54,15,28,25,0,1
110500,42406,1345,2160,1532,2848,179,278,7,324,76,8,15,21,1,0
110572,42360,1439,2136,1455,2753,233,296,15,316,66,17,28,13,1,0
110227,42848,1062,2217,1561,2973,136,219,7,345,67,8,20,9,1,0
110840,41852,1659,2102,1474,2751,254,360,13,288,56,14,15,20,2,0
110282,42770,1115,2207,1548,2943,159,233,6,322,67,12,16,19,1,0
110692,42096,1528,2139,1493,2789,233,314,8,288,58,9,28,22,3,0
110700,42086,1537,2129,1485,2780,232,319,9,310,66,10,15,19,3,0
110238,42813,1053,2217,1556,3026,147,220,2,334,49,11,16,17,1,0
110940,41645,1790,2113,1448,2752,256,326,9,309,54,14,23,19,2,0
110305,42710,1142,2265,1543,2906,177,198,4,317,90,12,22,9,0,0
110346,42669,1178,2177,1534,2938,169,256,4,328,48,6,29,16,2,0
110795,41973,1667,2078,1464,2683,237,351,18,304,72,12,19,24,3,0
110968,41562,1831,2134,1464,2757,230,307,12,312,65,20,25,13,0,0
110594,42286,1463,2107,1499,2804,188,310,14,313,54,13,31,23,1,0
110337,42691,1149,2209,1536,2921,192,251,10,294,58,10,22,18,2,0
110663,42102,1486,2180,1516,2826,217,288,10,298,71,8,18,13,4,0
110327,42723,1188,2177,1517,2897,168,240,8,337,66,12,18,20,2,0
110717,42042,1517,2130,1519,2793,228,355,6,292,62,7,18,9,5,0
110808,41930,1669,2100,1474,2700,240,347,13,288,64,11,35,18,3,0
110633,42192,1469,2150,1484,2817,227,293,10,316,62,10,17,18,2,0
110258,42846,1091,2167,1550,2921,152,270,4,330,65,13,14,18,1,0
110465,42422,1288,2181,1547,2936,162,260,7,332,60,8,16,16,0,0
110526,42398,1392,2150,1490,2815,200,280,11,314,61,15,30,15,3,0
110971,41697,1869,2011,1450,2617,234,413,20,284,52,18,38,18,8,0
110187,42953,1033,2202,1569,2932,137,235,6,326,70,5,28,14,3,0
110663,42182,1550,2124,1464,2727,221,301,10,321,76,16,26,16,3,0
110023,43182,807,2288,1614,3039,132,195,5,305,78,8,13,11,0,0
110667,42177,1480,2108,1517,2752,228,366,14,272,67,11,17,22,2,0
110356,42648,1184,2214,1517,2916,184,237,10,329,65,15,19,5,1,0
110997,41638,1873,2062,1414,2626,278,374,23,280,61,26,25,22,1,0
110525,42415,1375,2149,1460,2817,234,282,7,329,56,11,22,14,4,0
111294,41127,2177,2015,1396,2519,311,429,22,273,64,17,32,20,4,0
110869,41832,1733,2065,1455,2710,246,371,10,285,51,20,21,25,7,0
110565,42374,1428,2083,1520,2746,183,356,15,307,69,10,23,14,7,0
111096,41445,1979,2048,1400,2624,288,377,15,309,55,14,27,17,6,0
110680,42148,1560,2077,1487,2744,190,335,11,347,72,12,20,17,0,0
110552,42259,1358,2223,1531,2902,201,253,6,309,69,11,18,7,1,0
110524,42330,1341,2165,1555,2906,163,293,10,316,55,7,25,7,3,0
110594,42293,1457,2135,1491,2767,215,303,9,300,74,16,19,24,3,0
111007,41617,1873,2047,1422,2634,278,392,16,289,57,20,24,21,3,0
110566,42298,1416,2174,1491,2827,210,269,7,325,68,12,25,10,2,0
110632,42197,1442,2143,1511,2816,219,328,11,295,60,13,20,12,1,0
111103,41503,2002,1969,1406,2555,277,441,19,294,52,16,29,29,5,0
110569,42285,1425,2177,1491,2836,203,258,12,326,70,14,19,13,2,0
110700,42067,1586,2152,1425,2826,226,252,13,343,46,23,29,10,2,0
110355,42648,1212,2173,1533,2917,151,246,5,353,63,7,22,12,3,0
110385,42637,1234,2175,1529,2848,187,262,10,300,73,9,22,28,1,0
110897,41763,1745,2113,1451,2695,263,345,20,291,65,14,23,10,5,0
110625,42213,1478,2116,1477,2832,211,303,6,337,52,11,15,20,4,0
110682,42042,1532,2186,1488,2870,212,244,8,326,58,8,24,18,2,0
110852,41809,1703,2098,1488,2753,217,346,14,306,59,13,25,14,3,0
110743,42039,1585,2092,1486,2749,226,357,11,292,57,17,25,20,1,0
110620,42235,1485,2129,1489,2765,204,310,5,336,76,13,23,7,3,0
111177,41296,2039,2033,1425,2614,286,408,19,282,53,13,29,23,3,0
110750,42028,1636,2102,1451,2715,233,308,11,335,76,11,19,25,0,0
110606,42265,1473,2151,1468,2772,226,285,6,316,71,18,26,16,1,0
110570,42295,1420,2154,1467,2854,213,270,6,349,57,16,17,12,0,0
110302,42719,1148,2250,1525,2923,177,190,7,340,81,8,19,10,1,0
110555,42326,1400,2152,1518,2818,202,296,1,306,70,9,22,21,4,0
110349,42670,1227,2183,1525,2872,154,230,5,360,81,7,23,13,1,0
110938,41720,1786,2032,1517,2648,220,427,22,258,66,8,27,26,5,0
110506,42471,1391,2112,1462,2785,209,288,6,348,63,11,25,22,1,0
110251,42864,1117,2187,1523,2891,159,232,5,346,75,13,21,16,0,0
110853,41814,1690,2115,1479,2737,244,343,11,298,66,11,20,16,3,0
110369,42618,1223,2177,1523,2919,155,241,6,367,69,10,11,10,2,0
110617,42232,1470,2134,1488,2801,213,303,8,321,62,10,22,14,5,0
110326,42729,1157,2183,1528,2898,185,260,6,317,62,8,20,18,3,0
110284,42859,1128,2152,1513,2835,186,286,12,335,71,8,19,9,3,0
110127,43050,958,2213,1564,2976,137,222,7,338,68,9,15,15,1,0
110947,41626,1789,2106,1481,2742,231,352,11,302,59,15,28,9,2,0
110161,43038,1024,2204,1505,2906,169,215,8,350,75,18,13,13,1,0
110878,41819,1725,2084,1454,2688,264,367,15,285,60,14,24,21,1,1
110504,42468,1378,2088,1522,2782,163,330,15,325,68,12,24,19,2,0
110911,41808,1779,2036,1439,2627,264,402,17,293,60,14,26,19,5,0
110397,42531,1222,2225,1551,2936,168,231,2,325,74,9,14,12,3,0
110384,42569,1214,2219,1533,2933,169,232,6,333,71,16,12,7,2,0
110326,42730,1152,2177,1536,2900,175,271,9,311,64,15,15,18,1,0
110654,42132,1488,2146,1501,2839,207,300,7,322,57,10,23,12,2,0
110747,42019,1613,2104,1480,2749,212,329,19,311,58,12,33,11,3,0
110202,42918,1059,2219,1534,2942,152,201,6,351,70,7,26,13,0,0
110652,42212,1505,2096,1474,2767,221,337,15,308,52,15,27,17,2,0
110002,43245,811,2239,1610,3025,107,217,4,335,72,7,18,8,0,0
110578,42328,1449,2109,1476,2803,206,303,17,318,54,13,16,23,7,0
111177,41229,2008,2066,1446,2698,269,388,16,305,52,13,18,14,1,0
110349,42745,1205,2146,1512,2815,198,281,9,308,71,7,23,30,1,0
110348,42660,1188,2220,1517,2918,187,221,7,313,66,16,19,19,1,0
110261,42916,1126,2153,1490,2824,201,266,9,334,70,7,19,19,5,0
110619,42312,1485,2055,1477,2723,212,367,15,320,55,10,31,17,2,0
110687,42195,1555,2092,1467,2662,245,359,12,283,76,18,27,19,2,1
110593,42226,1420,2197,1516,2829,214,273,4,307,78,10,21,10,2,0
110370,42614,1196,2225,1535,2892,188,237,3,320,83,11,12,12,2,0
110686,42111,1565,2112,1492,2772,195,306,13,318,68,14,23,23,2,0
110526,42414,1365,2087,1525,2820,180,347,9,325,57,7,15,18,5,0
110435,42499,1239,2189,1538,2931,195,270,4,302,50,5,20,19,4,0
110586,42324,1442,2102,1487,2776,212,325,10,320,58,8,29,20,1,0
110890,41773,1735,2081,1492,2709,241,373,12,260,61,14,22,33,4,0
110141,43016,969,2281,1549,2931,177,178,7,324,93,5,17,12,0,0
110695,42090,1545,2136,1495,2773,221,311,9,297,70,13,20,22,3,0
111121,41361,1995,2065,1437,2658,267,367,19,280,57,16,25,28,4,0
110337,42621,1139,2240,1543,3009,171,213,5,332,55,10,14,11,0,0
111190,41245,2088,2064,1415,2616,273,363,19,293,60,16,35,17,6,0
110789,41978,1647,2079,1469,2718,235,358,20,285,53,15,29,22,3,0
111296,41040,2134,2058,1424,2647,298,400,21,270,47,17,26,21,1,0
111077,41490,1972,2025,1441,2594,257,397,19,292,60,7,42,23,4,0
110758,41992,1618,2115,1474,2756,229,318,12,304,60,12,29,22,1,0
110526,42412,1390,2131,1488,2799,202,294,8,328,64,12,29,17,0,0
110471,42480,1337,2165,1484,2851,198,255,6,335,59,13,30,15,1,0
110865,41781,1688,2155,1457,2749,276,315,11,289,65,12,20,15,2,0
110961,41668,1819,2088,1437,2658,280,358,14,291,67,11,22,22,4,0
111000,41556,1821,2101,1463,2718,272,369,15,278,56,12,17,17,5,0
110581,42327,1488,2080,1479,2779,178,306,7,344,62,16,23,27,3,0
110704,42138,1598,2115,1432,2703,243,300,21,308,69,21,25,21,2,0
110704,42069,1563,2149,1485,2763,224,296,7,307,75,14,25,18,1,0
110700,42081,1546,2154,1488,2758,233,301,12,298,80,13,14,19,3,0
111032,41544,1906,2066,1437,2634,270,371,16,295,67,11,25,21,5,0
110858,41791,1701,2121,1468,2771,237,327,14,302,53,16,26,13,2,0
110528,42405,1381,2166,1472,2797,236,270,7,310,70,12,21,24,1,0
110754,41936,1631,2175,1441,2812,228,238,10,363,74,15,11,11,1,0
110474,42561,1344,2079,1486,2763,197,334,13,327,64,14,19,24,1,0
110415,42559,1240,2192,1538,2868,194,268,5,299,73,8,18,20,3,0
110318,42678,1133,2256,1539,2945,187,209,0,323,74,8,20,9,1,0
110470,42487,1308,2172,1499,2844,211,271,9,311,64,12,23,19,0,0
110526,42397,1397,2156,1492,2802,201,276,11,314,70,14,23,15,6,0
110445,42554,1305,2119,1502,2843,185,299,5,327,56,14,20,23,3,0
110678,42145,1541,2174,1431,2742,269,267,11,311,75,17,22,16,1,0
111192,41167,2050,2122,1423,2717,277,329,10,292,56,26,21,15,3,0
110426,42525,1244,2161,1550,2918,169,284,10,316,54,4,17,18,4,0
110670,42171,1529,2107,1493,2729,216,336,9,310,74,11,27,17,1,0
110242,42883,1077,2193,1514,2927,185,239,8,327,57,11,17,18,1,1
110618,42211,1473,2152,1505,2821,205,285,12,293,58,10,30,23,4,0
111124,41430,2008,2013,1438,2566,280,423,18,249,61,16,31,38,5,0
110989,41504,1832,2148,1492,2761,228,315,11,297,71,15,24,12,1,0
110517,42442,1380,2130,1478,2783,208,300,10,333,68,15,24,11,1,0
110929,41675,1738,2121,1495,2725,260,370,10,253,64,16,22,20,2,0
110570,42282,1381,2200,1504,2845,234,278,7,285,65,13,19,13,4,0
110742,42045,1602,2080,1491,2726,214,357,10,310,64,10,29,18,2,0
110846,41834,1717,2100,1438,2748,239,314,17,345,57,9,21,12,3,0
111320,40963,2149,2114,1433,2650,310,372,21,246,60,19,22,16,5,0
110490,42428,1331,2195,1489,2863,206,250,15,324,66,17,17,7,2,0
110180,42977,1026,2191,1541,2950,148,234,4,338,58,11,26,15,1,0
110744,42034,1610,2128,1455,2726,247,312,10,306,66,13,31,15,3,0
110357,42641,1187,2222,1527,2909,185,234,6,316,70,14,20,10,2,0
110514,42444,1358,2166,1494,2763,227,298,10,295,77,13,28,10,3,0
110486,42514,1329,2101,1508,2799,205,335,12,296,53,8,24,25,5,0
111203,41308,2105,1965,1392,2553,283,437,19,309,52,16,26,29,3,0
110439,42485,1271,2187,1529,2930,173,251,9,325,52,9,25,13,2,0
110559,42316,1431,2188,1451,2826,229,233,6,337,71,18,16,17,2,0
110547,42339,1386,2165,1499,2849,213,281,6,294,55,16,26,22,2,0
110752,42020,1622,2094,1467,2733,227,328,9,322,67,12,23,24,0,0
110972,41641,1829,2104,1426,2659,289,351,7,294,66,15,29,15,3,0
110726,42013,1546,2113,1513,2825,200,338,15,318,51,8,24,10,0,0
110724,42095,1586,2076,1475,2719,226,356,12,309,63,12,23,21,3,0
110577,42334,1433,2088,1513,2791,184,348,13,307,52,12,28,13,7,0
110341,42697,1204,2209,1457,2903,210,201,5,367,67,16,8,13,2,0
110668,42093,1482,2199,1477,2850,252,264,6,304,58,9,22,15,1,0
110429,42517,1262,2178,1531,2911,174,262,7,320,58,12,21,17,1,0
110728,42070,1608,2121,1445,2732,240,307,13,306,61,19,30,16,4,0
110790,41974,1658,2064,1462,2731,233,360,12,298,47,14,27,25,4,1
110508,42379,1342,2228,1496,2850,221,236,9,312,77,13,20,6,3,0
110409,42580,1255,2165,1521,2872,180,267,6,329,67,10,19,19,1,0
110352,42736,1195,2150,1515,2825,200,289,11,305,67,7,22,23,3,0
110481,42454,1312,2165,1497,2881,207,274,7,318,50,12,24,17,1,0
110514,42449,1366,2113,1500,2789,198,321,11,323,64,11,25,15,1,0
110931,41667,1795,2152,1407,2737,278,278,25,322,61,15,20,10,2,0
110789,41924,1635,2113,1468,2766,232,323,11,331,66,12,14,16,0,0
110777,41947,1623,2124,1464,2773,236,320,10,313,59,18,21,14,1,0
111235,41133,2086,2089,1422,2653,293,369,17,291,57,13,27,10,5,0
110798,41942,1675,2088,1472,2729,222,335,22,296,51,8,37,19,6,0
