1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
160906,51216,1939,2259,1521,2844,228,431,28,330,46,17,27,19,4,0
159985,52658,958,2547,1654,3217,133,183,1,367,80,8,16,8,0,0
160497,51835,1518,2405,1580,3017,187,294,5,349,68,12,23,23,2,0
160327,52054,1309,2491,1598,3166,175,217,4,376,63,7,13,15,0,0
161204,50572,2202,2339,1512,2870,274,387,15,334,58,10,23,13,2,0
161041,50843,2015,2410,1527,2922,284,343,14,299,64,16,18,17,2,0
160187,52258,1131,2559,1663,3224,150,200,5,331,73,11,14,8,1,0
159824,52918,803,2564,1693,3288,86,156,3,363,78,11,15,13,0,0
160825,51271,1873,2378,1504,2918,237,308,13,359,67,19,25,17,1,0
161024,50877,2015,2390,1548,2919,259,352,15,294,57,10,33,18,4,0
160775,51315,1743,2403,1581,3005,233,339,10,298,53,10,22,25,3,0
161614,49851,2624,2258,1523,2756,277,475,21,294,54,10,36,20,2,0
160642,51526,1615,2410,1585,3076,201,304,10,352,54,7,11,22,0,0
160314,52085,1250,2492,1650,3157,171,269,7,319,61,8,21,11,0,0
160508,51799,1486,2411,1628,3038,180,321,13,308,66,8,21,27,1,0
160462,51945,1471,2367,1563,2999,200,326,12,365,57,5,23,18,2,0
161249,50520,2259,2342,1484,2831,301,382,21,308,52,13,34,17,2,0
160717,51473,1759,2370,1527,2950,220,314,16,341,58,18,25,24,3,0
160323,52057,1284,2520,1633,3142,175,233,4,324,76,15,16,13,0,0
160049,52570,1042,2496,1631,3194,128,208,3,394,67,6,23,4,0,0
160327,52135,1316,2428,1641,3039,156,314,6,324,78,13,23,11,4,0
160382,51988,1353,2474,1622,3089,181,265,8,340,76,6,17,13,1,0
161123,50780,2132,2262,1558,2830,236,455,23,296,51,8,28,28,5,0
160584,51596,1526,2474,1634,3082,198,295,6,310,71,7,18,13,1,0
160449,51882,1427,2429,1609,3096,173,292,12,345,56,10,20,14,1,0
161663,49800,2722,2213,1472,2718,283,472,20,324,52,16,27,29,4,0
160284,52176,1242,2465,1625,3124,178,270,8,340,65,6,15,17,0,0
160475,51803,1467,2481,1595,3099,190,241,5,342,64,9,28,15,1,0
160145,52385,1131,2498,1639,3181,139,215,1,370,72,7,17,15,0,0
160298,52125,1278,2456,1656,3132,137,272,5,343,69,7,19,15,3,0
161004,50937,2004,2317,1567,2925,225,394,17,310,50,8,22,32,3,0
160635,51535,1614,2439,1588,3056,206,294,8,334,60,9,20,13,4,0
160547,51691,1522,2440,1612,3078,190,294,4,323,59,9,24,20,2,0
160880,51183,1891,2312,1600,2904,195,405,26,295,59,6,24,27,8,0
160877,51207,1908,2315,1551,2885,223,382,13,319,60,12,29,32,2,0
160725,51384,1674,2422,1602,3023,223,333,9,315,64,5,18,18,0,0
160865,51157,1840,2388,1583,2963,228,359,11,302,63,13,21,20,2,0
161117,50806,2125,2284,1545,2787,265,447,16,287,66,8,28,30,4,0
160789,51275,1792,2421,1554,3000,224,302,10,333,59,14,26,12,4,0
160562,51744,1547,2376,1595,2993,198,351,13,319,60,12,23,21,1,0
160444,51799,1409,2521,1616,3185,174,214,9,350,59,8,18,6,3,0
161565,49981,2620,2220,1462,2752,289,464,18,337,41,10,23,20,13,0
160872,51217,1882,2318,1560,2893,228,404,13,304,55,14,26,23,5,1
160629,51552,1600,2442,1609,3032,204,307,9,312,71,10,18,17,3,0
160377,52000,1362,2466,1619,3084,174,263,6,349,75,5,21,12,2,0
160640,51606,1639,2392,1568,2963,224,335,11,313,58,10,35,18,3,0
161025,50888,2015,2349,1565,2907,236,385,16,313,60,8,29,18,1,0
161163,50576,2132,2416,1569,2934,254,349,21,279,66,15,24,16,1,0
161203,50647,2245,2287,1501,2774,278,417,16,308,65,12,26,30,6,0
161248,50520,2254,2344,1506,2816,296,396,16,291,58,12,37,17,4,0
160624,51477,1578,2510,1627,3118,191,250,7,322,74,10,15,11,1,0
160776,51305,1813,2398,1561,2983,200,299,7,339,66,16,25,23,4,0
160599,51543,1567,2483,1622,3113,182,257,11,328,68,9,16,16,1,0
160024,52635,1001,2474,1645,3197,131,237,3,367,60,7,18,15,1,0
160922,51079,1906,2363,1580,2921,232,383,15,290,64,13,20,22,5,0
160691,51545,1725,2348,1555,2917,214,351,14,317,62,15,29,28,4,0
160865,51156,1841,2401,1584,2949,230,355,13,303,67,10,26,11,4,0
160308,52182,1317,2403,1610,3069,160,298,5,338,59,14,24,26,2,0
160859,51175,1861,2414,1527,2954,260,308,9,328,62,11,26,19,2,0
160435,51926,1422,2402,1607,3081,168,312,5,355,54,10,22,14,2,0
161009,50917,2022,2362,1557,2901,234,369,11,298,61,17,33,20,4,0
160146,52372,1131,2541,1612,3196,164,180,3,355,72,16,11,14,2,0
160467,51833,1450,2468,1592,3089,192,262,6,347,65,12,21,9,2,0
160882,51100,1865,2423,1566,2989,238,322,7,302,55,14,34,16,2,0
161021,50897,2012,2365,1520,2937,256,360,20,324,46,18,27,12,0,0
160333,52034,1268,2500,1645,3174,173,258,5,327,64,10,10,13,1,0
161462,50099,2440,2311,1510,2850,298,429,22,298,43,8,20,19,6,0
160219,52262,1167,2526,1640,3147,182,234,5,314,78,12,11,17,1,0
161025,50874,2019,2342,1565,2948,223,384,16,307,50,17,18,22,5,0
160019,52550,954,2563,1703,3276,120,192,3,328,71,5,15,16,0,0
160741,51326,1740,2443,1563,3051,204,273,14,356,62,14,18,8,2,0
161248,50528,2238,2326,1505,2830,295,417,17,291,53,19,28,19,1,0
160774,51410,1800,2318,1561,2883,211,385,21,324,60,9,37,21,1,0
160358,52054,1327,2427,1633,3096,163,303,9,342,63,6,17,15,2,0
160340,52095,1348,2473,1586,3062,186,245,9,345,71,13,31,10,1,0
160534,51743,1509,2449,1570,3047,220,281,12,348,66,8,16,11,1,0
160532,51653,1501,2545,1578,3126,211,204,8,351,77,17,11,0,1,0
160484,51697,1453,2536,1620,3191,169,196,3,369,68,5,19,5,0,0
160357,52044,1326,2480,1622,3091,187,266,10,312,68,10,24,16,2,0
160358,52054,1334,2463,1602,3086,192,265,9,340,68,8,19,17,0,0
161101,50849,2119,2280,1522,2788,274,436,18,292,61,11,27,34,3,0
160677,51414,1641,2496,1605,3068,208,266,10,313,74,14,19,8,2,0
160304,52117,1298,2466,1625,3124,151,246,4,367,72,7,20,14,0,0
160759,51365,1738,2388,1582,2970,228,352,9,306,59,8,27,21,3,0
161133,50668,2131,2365,1539,2916,254,362,15,323,57,7,24,16,5,0
160521,51760,1522,2419,1616,3045,169,302,7,323,68,16,23,23,1,0
160973,51108,2020,2264,1528,2775,249,439,18,300,60,10,35,27,9,0
159989,52641,964,2559,1633,3247,141,163,2,368,72,15,11,10,0,0
160593,51656,1548,2459,1580,3001,249,309,9,290,67,11,26,15,2,0
161173,50649,2161,2346,1511,2858,292,395,16,297,58,16,18,21,4,0
160459,51860,1420,2444,1597,3106,196,287,9,341,56,11,12,16,1,0
160531,51746,1491,2452,1594,3048,221,296,7,318,62,6,27,16,0,0
160566,51735,1572,2406,1553,2981,220,307,15,346,66,10,22,13,3,0
160952,51002,1919,2379,1574,2952,241,376,10,294,58,16,21,19,2,0
160543,51702,1517,2439,1648,3039,170,312,10,309,76,6,26,16,2,0
161153,50699,2140,2316,1529,2861,270,428,16,289,45,18,31,16,4,0
160486,51784,1469,2471,1602,3091,177,264,7,352,75,19,11,6,1,0
161285,50420,2252,2344,1530,2873,288,413,19,284,49,13,25,17,3,0
160746,51393,1770,2376,1580,2946,192,336,18,330,67,11,33,14,3,0
160554,51668,1519,2451,1602,3106,191,290,9,324,51,16,20,11,3,0
160692,51452,1688,2439,1585,2999,219,293,12,305,70,9,24,24,4,0
160720,51464,1730,2345,1574,2964,205,361,15,316,53,13,23,29,2,1
160750,51370,1771,2431,1538,2973,238,288,12,313,60,17,32,17,4,1
161301,50462,2334,2266,1504,2781,267,439,23,310,55,16,30,25,2,0
161242,50546,2249,2291,1517,2820,271,433,18,316,54,10,26,17,5,0
160299,52116,1270,2516,1629,3129,173,231,11,323,72,11,24,9,2,0
160892,51162,1907,2328,1555,2910,226,382,15,320,53,8,29,22,6,0
160225,52242,1209,2491,1644,3160,140,234,3,350,72,12,18,14,1,0
160539,51808,1559,2373,1576,2948,199,339,8,332,69,13,31,19,2,0
161687,49722,2695,2277,1475,2766,319,455,24,283,38,14,35,19,6,0
160544,51705,1544,2437,1590,3056,183,278,11,356,70,11,15,12,3,0
160563,51740,1577,2380,1572,2987,199,324,9,340,64,13,22,23,2,0
160626,51567,1616,2484,1549,3008,250,253,6,330,79,11,18,16,2,0
161253,50421,2226,2398,1525,2933,281,356,11,303,52,17,25,12,2,0
160837,51241,1858,2392,1535,2904,241,330,10,337,75,14,27,11,3,0
160681,51505,1653,2362,1590,3015,200,367,10,335,50,11,19,15,2,0
160513,51709,1461,2527,1599,3110,218,235,8,330,73,8,18,6,0,0
160948,50921,1934,2446,1573,3032,218,291,7,334,62,13,25,10,1,0
160544,51691,1550,2452,1587,3081,182,260,9,340,60,16,25,16,2,0
160223,52250,1200,2519,1625,3148,165,217,6,345,77,13,16,10,1,0
160431,51934,1404,2428,1614,3063,181,315,6,329,65,15,15,10,5,0
160809,51301,1799,2388,1577,2912,237,368,12,275,62,15,40,16,4,0
160759,51354,1754,2395,1573,2989,220,334,8,302,56,18,25,25,3,0
160887,51183,1886,2332,1564,2888,227,399,21,310,59,11,31,14,3,0
160567,51647,1537,2467,1587,3074,208,274,6,341,68,13,15,10,1,0
160885,51101,1861,2425,1563,2971,247,326,10,314,63,8,27,10,4,0
160217,52276,1179,2491,1658,3121,154,257,7,341,85,4,12,11,2,0
160178,52375,1139,2461,1659,3127,150,283,7,320,69,10,17,18,2,0
161013,50916,2008,2366,1545,2902,249,375,15,306,61,17,25,13,4,0
161090,50793,2116,2350,1524,2848,259,366,13,319,71,13,29,23,1,0
160929,50976,1893,2448,1573,3019,242,306,8,310,63,12,18,16,2,0
160850,51187,1856,2383,1570,2963,214,345,10,308,61,21,23,20,4,0
160875,51125,1872,2414,1542,2981,243,310,12,326,60,14,20,18,3,0
160446,51894,1418,2459,1600,3066,197,287,5,328,66,15,24,9,1,0
160234,52222,1201,2511,1627,3171,165,225,2,347,71,14,11,13,1,0
160959,50976,1975,2450,1497,2936,282,275,11,325,71,18,21,15,4,0
160596,51636,1592,2430,1580,3026,208,293,13,323,61,10,25,18,4,0
160514,51711,1499,2471,1602,3113,175,247,6,376,72,7,13,9,0,0
160552,51770,1554,2383,1582,2971,210,331,13,328,66,3,24,24,4,0
161093,50775,2087,2348,1558,2877,249,399,14,288,61,15,28,18,5,0
160456,51855,1446,2468,1586,3098,191,254,9,339,63,17,15,15,3,0
160633,51532,1643,2443,1564,3070,202,258,8,348,55,12,25,20,2,0
160528,51745,1552,2424,1575,3054,180,266,8,366,61,9,29,17,1,0
160759,51366,1755,2392,1555,2970,238,332,6,325,61,10,20,22,3,1
160425,51942,1397,2444,1638,3043,177,309,12,299,78,14,14,19,4,0
160836,51229,1834,2376,1567,2951,225,355,13,311,57,12,27,16,6,0
160557,51676,1548,2468,1538,3085,224,238,13,375,58,10,16,9,0,0
160871,51149,1865,2397,1560,2941,240,335,7,325,73,10,20,21,1,0
161234,50552,2249,2316,1512,2828,277,412,17,293,52,16,30,20,7,0
159806,52990,786,2555,1653,3246,120,157,3,394,84,4,9,8,0,0
160504,51824,1507,2424,1550,3030,212,287,8,363,59,13,25,7,2,0
160887,51091,1861,2436,1559,2983,250,313,15,308,62,10,24,13,3,0
160842,51298,1899,2289,1552,2850,204,399,16,326,65,15,28,26,5,1
160833,51239,1842,2358,1590,2926,205,368,13,313,68,8,26,20,6,0
160626,51564,1624,2435,1568,3039,211,281,6,347,64,11,20,17,2,0
160918,51095,1921,2325,1567,2935,211,390,16,325,53,14,22,20,3,0
160915,51103,1920,2373,1543,2906,250,355,12,307,67,16,21,24,3,0
160797,51263,1792,2408,1584,2975,210,325,9,328,71,11,27,15,0,0
160962,50972,1965,2402,1539,2945,243,330,11,329,65,17,22,10,2,1
160354,52067,1367,2437,1580,3084,171,259,6,379,69,15,12,13,2,0
160820,51193,1807,2420,1587,3015,208,315,7,325,66,14,19,17,2,0
160951,50994,1956,2381,1552,2963,238,335,8,318,52,8,30,25,4,0
160837,51232,1847,2359,1569,2941,221,352,10,319,64,9,21,31,3,0
161225,50576,2262,2311,1489,2827,278,395,15,307,48,19,35,23,5,0
160473,51904,1480,2426,1581,2970,209,305,7,318,81,17,23,19,2,0
160559,51743,1558,2401,1579,2994,207,323,11,312,59,16,31,21,1,0
160233,52222,1227,2513,1634,3142,148,212,3,359,81,9,22,9,1,0
160591,51565,1558,2481,1602,3126,195,255,7,333,54,9,25,13,1,0
160309,52096,1272,2512,1626,3134,181,237,5,328,73,11,17,12,2,0
161188,50683,2209,2253,1527,2801,256,459,22,289,49,17,26,31,5,0
160704,51433,1692,2405,1583,3016,210,315,12,338,63,4,16,20,4,0
160748,51392,1756,2344,1574,2990,194,358,12,340,43,9,35,18,2,0
160839,51137,1830,2456,1542,3052,234,263,14,351,59,11,11,11,5,0
160601,51642,1577,2418,1584,3005,217,320,9,326,68,11,20,17,0,0
161371,50334,2412,2274,1495,2766,278,441,25,291,50,17,32,18,11,0
160344,52083,1363,2461,1577,3079,180,235,11,363,68,11,23,15,2,0
160801,51236,1802,2414,1578,3020,199,309,13,325,58,18,25,15,2,0
161270,50452,2263,2355,1505,2871,297,379,19,281,50,18,24,29,2,0
160071,52508,1074,2536,1626,3181,140,167,4,393,87,4,14,10,0,0
160661,51559,1647,2369,1578,2984,206,355,16,334,59,12,18,15,2,0
160790,51369,1806,2358,1528,2895,246,361,13,319,64,21,25,19,0,1
160338,52103,1335,2458,1583,3080,192,254,10,348,64,10,22,16,2,0
160774,51328,1773,2378,1606,2943,198,355,8,318,80,9,20,23,2,0
160763,51346,1789,2361,1570,2989,189,334,10,347,56,13,23,20,5,0
160825,51276,1823,2410,1529,2896,267,328,18,314,77,14,22,15,1,0
160325,52142,1308,2449,1601,3058,186,288,10,333,67,14,24,7,3,0
160102,52509,1101,2483,1619,3132,149,226,5,371,78,11,16,13,0,0
160297,52128,1284,2493,1634,3108,158,244,6,337,83,14,14,12,3,0
160803,51321,1806,2363,1558,2923,236,362,16,306,56,8,31,20,6,0
160840,51228,1817,2357,1596,2940,219,388,11,294,67,14,14,27,3,0
160889,51175,1891,2360,1547,2886,247,374,17,296,64,18,29,21,1,0
160869,51149,1865,2388,1586,2937,208,352,15,322,72,12,31,9,0,0
161373,50332,2403,2228,1553,2759,240,494,21,279,51,11,37,25,9,0
160509,51798,1489,2432,1617,3021,193,309,12,309,72,8,24,20,2,0
160570,51625,1548,2457,1633,3075,169,287,8,320,73,14,20,15,1,0
160603,51625,1612,2413,1578,3017,198,294,11,346,67,8,20,20,3,0
