undir_pair_std,dir_spair_std,dir_ppair_std,undir_conn_std,dir_sconn_std,dir_pconn_std,dir_uni_sconn_std,dir_uni_pconn_std,dir_bi_sconn_std,dir_bi_pconn_std,undir_perc_std,dir_sperc_std,dir_pperc_std
104.37596418716332,27.748980161440162,80.2097120054673,16.890053285883976,11.2173793730978,17.532986054862416,10.968951636323316,17.14431392619722,2.4357955579235298,2.8700348429940705,0.0013839666721588548,0.0005031381875939439,0.0010376355281515536
116.77905420065706,34.636246909848644,108.16306717174768,16.8062488378579,11.712604321840637,16.26633332991796,11.6652089565511,16.07788543310345,2.3504042205544136,2.5648391762447798,0.0024223600959727915,0.007861750672339383,0.002466234386437484
47.28946077087368,20.33863318908132,35.8345587387371,14.163601236973598,7.940125943585527,9.25532819515332,7.541478634856692,9.009128703709367,2.12722824351314,1.6702993743637697,0.0048152659841966495,0.012865594407980416,0.005764333859790841
35.77062901320021,13.3006165270637,20.63782934322309,12.268149819756848,6.488173857103397,4.5826193383260625,6.075154319027625,4.750694686043294,1.5394479530013356,0.8252878285786116,0.008624560694176863,0.026415723142533754,0.013643009617624508
21.90837967536622,7.736116596846251,9.344923755708228,8.641174688663574,4.252657992361953,2.42361300541155,4.233249342998827,2.4120323380916755,1.1853691408164804,0.271293199325011,0.013040537022217417,0.0413336432169927,0.03380993892755698
16.047588603899342,5.858830941408023,4.087590977580804,7.346910915480056,3.196498083841127,1.1038115781237297,3.1100482311372595,1.0816191566350886,0.9254188241007423,0.17058722109231986,0.022085934047431515,0.0661672370266077,0.07458152499743934
11.720494870098277,3.821989010973213,1.9313207915827968,6.146088186806304,2.3474241201793933,0.44721359549995776,2.241673482021857,0.44721359549995776,0.7778817390837759,0.0,0.03681243003062921,0.11189063161272564,0.18969966117852505
8.229671925417195,2.9081093514515577,0.8306623862918074,3.9736129655516277,1.5011995203836173,0.19595917942265415,1.4430523206037953,0.19595917942265415,0.5075431016179803,0.0,0.0486886313596552,0.14562882880222353,0.17320508075688787
5.36566864426047,1.9048359509417074,0.33630343441600447,3.1563269792592776,1.1341957503006257,0.13999999999999987,1.083097410208334,0.13999999999999987,0.3923009049186604,0.0,0.07940366870003542,0.24955456976860005,0.13999999999999987
6.774798890004042,2.2807016464237475,0.09949874371066195,4.223789767495537,1.3287588193498465,0.0,1.2867012085173462,0.0,0.4820788317277575,0.0,0.07636357419061246,0.19482421912707784,0.0
